MATERIAL,Product_Type,Product_SubType
MAT007954,Product_Type_1044,Product_SubType_1044-2
MAT007955,Product_Type_57,Product_SubType_57-4
MAT007956,Product_Type_1111,Product_SubType_1111-1
MAT007957,Product_Type_76,Product_SubType_76-1
MAT007958,Product_Type_865,Product_SubType_865-4
MAT007959,Product_Type_876,Product_SubType_876-1
MAT007960,Product_Type_88,Product_SubType_88-3
MAT007961,Product_Type_1371,Product_SubType_1371-3
MAT007962,Product_Type_760,Product_SubType_760-1
MAT007963,Product_Type_225,Product_SubType_225-1
MAT007964,Product_Type_717,Product_SubType_717-3
MAT007965,Product_Type_227,Product_SubType_227-4
MAT007966,Product_Type_606,Product_SubType_606-1
MAT007967,Product_Type_553,Product_SubType_553-3
MAT007968,Product_Type_988,Product_SubType_988-3
MAT007969,Product_Type_899,Product_SubType_899-4
MAT007970,Product_Type_748,Product_SubType_748-1
MAT007971,Product_Type_1216,Product_SubType_1216-2
MAT007972,Product_Type_1092,Product_SubType_1092-1
MAT007973,Product_Type_658,Product_SubType_658-8
MAT007974,Product_Type_1296,Product_SubType_1296-1
MAT007975,Product_Type_549,Product_SubType_549-1
MAT007976,Product_Type_1205,Product_SubType_1205-1
MAT007977,Product_Type_1107,Product_SubType_1107-3
MAT007978,Product_Type_1449,Product_SubType_1449-2
MAT007979,Product_Type_568,Product_SubType_568-6
MAT007980,Product_Type_427,Product_SubType_427-2
MAT007981,Product_Type_319,Product_SubType_319-1
MAT007982,Product_Type_412,Product_SubType_412-1
MAT007983,Product_Type_333,Product_SubType_333-5
MAT007984,Product_Type_1102,Product_SubType_1102-1
MAT007985,Product_Type_351,Product_SubType_351-1
MAT007986,Product_Type_1407,Product_SubType_1407-2
MAT007987,Product_Type_1294,Product_SubType_1294-2
MAT007988,Product_Type_268,Product_SubType_268-6
MAT007989,Product_Type_243,Product_SubType_243-1
MAT007990,Product_Type_917,Product_SubType_917-1
MAT007991,Product_Type_1446,Product_SubType_1446-1
MAT007992,Product_Type_492,Product_SubType_492-3
MAT007993,Product_Type_1058,Product_SubType_1058-3
MAT007994,Product_Type_132,Product_SubType_132-3
MAT007995,Product_Type_200,Product_SubType_200-4
MAT007996,Product_Type_1213,Product_SubType_1213-2
MAT007997,Product_Type_300,Product_SubType_300-1
MAT007998,Product_Type_1112,Product_SubType_1112-2
MAT007999,Product_Type_777,Product_SubType_777-2
MAT008000,Product_Type_821,Product_SubType_821-3
MAT008001,Product_Type_212,Product_SubType_212-7
MAT008002,Product_Type_90,Product_SubType_90-3
MAT008003,Product_Type_1499,Product_SubType_1499-3
MAT008004,Product_Type_861,Product_SubType_861-2
MAT008005,Product_Type_1377,Product_SubType_1377-1
MAT008006,Product_Type_810,Product_SubType_810-4
MAT008007,Product_Type_20,Product_SubType_20-2
MAT008008,Product_Type_992,Product_SubType_992-2
MAT008009,Product_Type_950,Product_SubType_950-5
MAT008010,Product_Type_974,Product_SubType_974-1
MAT008011,Product_Type_1113,Product_SubType_1113-3
MAT008012,Product_Type_110,Product_SubType_110-5
MAT008013,Product_Type_333,Product_SubType_333-5
MAT008014,Product_Type_1080,Product_SubType_1080-2
MAT008015,Product_Type_700,Product_SubType_700-6
MAT008016,Product_Type_1323,Product_SubType_1323-2
MAT008017,Product_Type_1228,Product_SubType_1228-1
MAT008018,Product_Type_812,Product_SubType_812-4
MAT008019,Product_Type_1236,Product_SubType_1236-1
MAT008020,Product_Type_1315,Product_SubType_1315-2
MAT008021,Product_Type_853,Product_SubType_853-3
MAT008022,Product_Type_1471,Product_SubType_1471-1
MAT008023,Product_Type_1096,Product_SubType_1096-4
MAT008024,Product_Type_694,Product_SubType_694-3
MAT008025,Product_Type_319,Product_SubType_319-1
MAT008026,Product_Type_773,Product_SubType_773-6
MAT008027,Product_Type_150,Product_SubType_150-1
MAT008028,Product_Type_267,Product_SubType_267-2
MAT008029,Product_Type_20,Product_SubType_20-1
MAT008030,Product_Type_485,Product_SubType_485-4
MAT008031,Product_Type_519,Product_SubType_519-1
MAT008032,Product_Type_572,Product_SubType_572-2
MAT008033,Product_Type_881,Product_SubType_881-4
MAT008034,Product_Type_106,Product_SubType_106-2
MAT008035,Product_Type_319,Product_SubType_319-3
MAT008036,Product_Type_1249,Product_SubType_1249-4
MAT008037,Product_Type_833,Product_SubType_833-2
MAT008038,Product_Type_210,Product_SubType_210-1
MAT008039,Product_Type_503,Product_SubType_503-3
MAT008040,Product_Type_209,Product_SubType_209-1
MAT008041,Product_Type_503,Product_SubType_503-8
MAT008042,Product_Type_1315,Product_SubType_1315-2
MAT008043,Product_Type_1121,Product_SubType_1121-6
MAT008044,Product_Type_1028,Product_SubType_1028-4
MAT008045,Product_Type_734,Product_SubType_734-3
MAT008046,Product_Type_1306,Product_SubType_1306-2
MAT008047,Product_Type_634,Product_SubType_634-3
MAT008048,Product_Type_892,Product_SubType_892-3
MAT008049,Product_Type_102,Product_SubType_102-2
MAT008050,Product_Type_562,Product_SubType_562-2
MAT008051,Product_Type_394,Product_SubType_394-1
MAT008052,Product_Type_456,Product_SubType_456-1
MAT008053,Product_Type_867,Product_SubType_867-2
MAT008054,Product_Type_1109,Product_SubType_1109-5
MAT008055,Product_Type_1400,Product_SubType_1400-3
MAT008056,Product_Type_1084,Product_SubType_1084-3
MAT008057,Product_Type_1405,Product_SubType_1405-2
MAT008058,Product_Type_485,Product_SubType_485-5
MAT008059,Product_Type_963,Product_SubType_963-4
MAT008060,Product_Type_294,Product_SubType_294-2
MAT008061,Product_Type_1301,Product_SubType_1301-4
MAT008062,Product_Type_533,Product_SubType_533-4
MAT008063,Product_Type_502,Product_SubType_502-2
MAT008064,Product_Type_7,Product_SubType_7-1
MAT008065,Product_Type_572,Product_SubType_572-1
MAT008066,Product_Type_1145,Product_SubType_1145-2
MAT008067,Product_Type_1229,Product_SubType_1229-4
MAT008068,Product_Type_536,Product_SubType_536-4
MAT008069,Product_Type_1138,Product_SubType_1138-3
MAT008070,Product_Type_760,Product_SubType_760-2
MAT008071,Product_Type_527,Product_SubType_527-1
MAT008072,Product_Type_1330,Product_SubType_1330-5
MAT008073,Product_Type_1273,Product_SubType_1273-4
MAT008074,Product_Type_805,Product_SubType_805-3
MAT008075,Product_Type_339,Product_SubType_339-1
MAT008076,Product_Type_1139,Product_SubType_1139-3
MAT008077,Product_Type_1095,Product_SubType_1095-2
MAT008078,Product_Type_360,Product_SubType_360-2
MAT008079,Product_Type_331,Product_SubType_331-3
MAT008080,Product_Type_464,Product_SubType_464-3
MAT008081,Product_Type_403,Product_SubType_403-3
MAT008082,Product_Type_853,Product_SubType_853-5
MAT008083,Product_Type_875,Product_SubType_875-2
MAT008084,Product_Type_612,Product_SubType_612-3
MAT008085,Product_Type_1349,Product_SubType_1349-2
MAT008086,Product_Type_990,Product_SubType_990-2
MAT008087,Product_Type_1261,Product_SubType_1261-3
MAT008088,Product_Type_1048,Product_SubType_1048-2
MAT008089,Product_Type_622,Product_SubType_622-4
MAT008090,Product_Type_872,Product_SubType_872-4
MAT008091,Product_Type_277,Product_SubType_277-1
MAT008092,Product_Type_1342,Product_SubType_1342-3
MAT008093,Product_Type_666,Product_SubType_666-1
MAT008094,Product_Type_527,Product_SubType_527-2
MAT008095,Product_Type_1184,Product_SubType_1184-2
MAT008096,Product_Type_503,Product_SubType_503-7
MAT008097,Product_Type_951,Product_SubType_951-5
MAT008098,Product_Type_391,Product_SubType_391-2
MAT008099,Product_Type_1271,Product_SubType_1271-1
MAT008100,Product_Type_838,Product_SubType_838-1
MAT008101,Product_Type_1022,Product_SubType_1022-1
MAT008102,Product_Type_1362,Product_SubType_1362-2
MAT008103,Product_Type_343,Product_SubType_343-2
MAT008104,Product_Type_688,Product_SubType_688-1
MAT008105,Product_Type_706,Product_SubType_706-6
MAT008106,Product_Type_1335,Product_SubType_1335-2
MAT008107,Product_Type_1261,Product_SubType_1261-3
MAT008108,Product_Type_36,Product_SubType_36-3
MAT008109,Product_Type_1421,Product_SubType_1421-5
MAT008110,Product_Type_128,Product_SubType_128-3
MAT008111,Product_Type_1314,Product_SubType_1314-1
MAT008112,Product_Type_906,Product_SubType_906-6
MAT008113,Product_Type_1476,Product_SubType_1476-1
MAT008114,Product_Type_1323,Product_SubType_1323-3
MAT008115,Product_Type_981,Product_SubType_981-1
MAT008116,Product_Type_989,Product_SubType_989-1
MAT008117,Product_Type_1301,Product_SubType_1301-3
MAT008118,Product_Type_991,Product_SubType_991-4
MAT008119,Product_Type_371,Product_SubType_371-3
MAT008120,Product_Type_844,Product_SubType_844-2
MAT008121,Product_Type_892,Product_SubType_892-3
MAT008122,Product_Type_1152,Product_SubType_1152-3
MAT008123,Product_Type_1074,Product_SubType_1074-3
MAT008124,Product_Type_180,Product_SubType_180-4
MAT008125,Product_Type_283,Product_SubType_283-4
MAT008126,Product_Type_641,Product_SubType_641-1
MAT008127,Product_Type_940,Product_SubType_940-3
MAT008128,Product_Type_1265,Product_SubType_1265-1
MAT008129,Product_Type_551,Product_SubType_551-1
MAT008130,Product_Type_511,Product_SubType_511-1
MAT008131,Product_Type_712,Product_SubType_712-3
MAT008132,Product_Type_151,Product_SubType_151-7
MAT008133,Product_Type_347,Product_SubType_347-2
MAT008134,Product_Type_1018,Product_SubType_1018-2
MAT008135,Product_Type_1105,Product_SubType_1105-2
MAT008136,Product_Type_326,Product_SubType_326-1
MAT008137,Product_Type_1437,Product_SubType_1437-3
MAT008138,Product_Type_515,Product_SubType_515-4
MAT008139,Product_Type_109,Product_SubType_109-1
MAT008140,Product_Type_691,Product_SubType_691-2
MAT008141,Product_Type_247,Product_SubType_247-1
MAT008142,Product_Type_1421,Product_SubType_1421-6
MAT008143,Product_Type_139,Product_SubType_139-2
MAT008144,Product_Type_650,Product_SubType_650-1
MAT008145,Product_Type_30,Product_SubType_30-4
MAT008146,Product_Type_1477,Product_SubType_1477-1
MAT008147,Product_Type_75,Product_SubType_75-2
MAT008148,Product_Type_135,Product_SubType_135-3
MAT008149,Product_Type_88,Product_SubType_88-2
MAT008150,Product_Type_420,Product_SubType_420-1
MAT008151,Product_Type_627,Product_SubType_627-3
MAT008152,Product_Type_135,Product_SubType_135-3
MAT008153,Product_Type_761,Product_SubType_761-2
MAT008154,Product_Type_4,Product_SubType_4-4
MAT008155,Product_Type_875,Product_SubType_875-4
MAT008156,Product_Type_160,Product_SubType_160-2
MAT008157,Product_Type_512,Product_SubType_512-5
MAT008158,Product_Type_137,Product_SubType_137-1
MAT008159,Product_Type_807,Product_SubType_807-1
MAT008160,Product_Type_870,Product_SubType_870-4
MAT008161,Product_Type_1290,Product_SubType_1290-1
MAT008162,Product_Type_237,Product_SubType_237-1
MAT008163,Product_Type_327,Product_SubType_327-1
MAT008164,Product_Type_1303,Product_SubType_1303-2
MAT008165,Product_Type_1352,Product_SubType_1352-3
MAT008166,Product_Type_349,Product_SubType_349-1
MAT008167,Product_Type_299,Product_SubType_299-5
MAT008168,Product_Type_567,Product_SubType_567-2
MAT008169,Product_Type_1021,Product_SubType_1021-2
MAT008170,Product_Type_145,Product_SubType_145-3
MAT008171,Product_Type_1124,Product_SubType_1124-2
MAT008172,Product_Type_1415,Product_SubType_1415-7
MAT008173,Product_Type_723,Product_SubType_723-1
MAT008174,Product_Type_567,Product_SubType_567-6
MAT008175,Product_Type_1254,Product_SubType_1254-2
MAT008176,Product_Type_1180,Product_SubType_1180-4
MAT008177,Product_Type_986,Product_SubType_986-3
MAT008178,Product_Type_518,Product_SubType_518-4
MAT008179,Product_Type_647,Product_SubType_647-4
MAT008180,Product_Type_708,Product_SubType_708-1
MAT008181,Product_Type_777,Product_SubType_777-2
MAT008182,Product_Type_1115,Product_SubType_1115-2
MAT008183,Product_Type_800,Product_SubType_800-2
MAT008184,Product_Type_791,Product_SubType_791-1
MAT008185,Product_Type_722,Product_SubType_722-4
MAT008186,Product_Type_277,Product_SubType_277-2
MAT008187,Product_Type_8,Product_SubType_8-1
MAT008188,Product_Type_375,Product_SubType_375-1
MAT008189,Product_Type_804,Product_SubType_804-4
MAT008190,Product_Type_378,Product_SubType_378-1
MAT008191,Product_Type_256,Product_SubType_256-1
MAT008192,Product_Type_827,Product_SubType_827-1
MAT008193,Product_Type_12,Product_SubType_12-6
MAT008194,Product_Type_1140,Product_SubType_1140-3
MAT008195,Product_Type_197,Product_SubType_197-5
MAT008196,Product_Type_765,Product_SubType_765-3
MAT008197,Product_Type_78,Product_SubType_78-1
MAT008198,Product_Type_153,Product_SubType_153-3
MAT008199,Product_Type_467,Product_SubType_467-4
MAT008200,Product_Type_1426,Product_SubType_1426-2
MAT008201,Product_Type_712,Product_SubType_712-3
MAT008202,Product_Type_1476,Product_SubType_1476-1
MAT008203,Product_Type_1494,Product_SubType_1494-3
MAT008204,Product_Type_907,Product_SubType_907-6
MAT008205,Product_Type_1243,Product_SubType_1243-1
MAT008206,Product_Type_177,Product_SubType_177-1
MAT008207,Product_Type_728,Product_SubType_728-4
MAT008208,Product_Type_331,Product_SubType_331-4
MAT008209,Product_Type_681,Product_SubType_681-5
MAT008210,Product_Type_616,Product_SubType_616-1
MAT008211,Product_Type_389,Product_SubType_389-1
MAT008212,Product_Type_99,Product_SubType_99-2
MAT008213,Product_Type_219,Product_SubType_219-1
MAT008214,Product_Type_518,Product_SubType_518-3
MAT008215,Product_Type_512,Product_SubType_512-3
MAT008216,Product_Type_1431,Product_SubType_1431-1
MAT008217,Product_Type_900,Product_SubType_900-1
MAT008218,Product_Type_974,Product_SubType_974-2
MAT008219,Product_Type_883,Product_SubType_883-4
MAT008220,Product_Type_925,Product_SubType_925-4
MAT008221,Product_Type_71,Product_SubType_71-1
MAT008222,Product_Type_1139,Product_SubType_1139-1
MAT008223,Product_Type_677,Product_SubType_677-1
MAT008224,Product_Type_1154,Product_SubType_1154-2
MAT008225,Product_Type_939,Product_SubType_939-5
MAT008226,Product_Type_1374,Product_SubType_1374-2
MAT008227,Product_Type_942,Product_SubType_942-4
MAT008228,Product_Type_973,Product_SubType_973-1
MAT008229,Product_Type_793,Product_SubType_793-4
MAT008230,Product_Type_424,Product_SubType_424-1
MAT008231,Product_Type_129,Product_SubType_129-3
MAT008232,Product_Type_280,Product_SubType_280-1
MAT008233,Product_Type_587,Product_SubType_587-4
MAT008234,Product_Type_568,Product_SubType_568-6
MAT008235,Product_Type_47,Product_SubType_47-1
MAT008236,Product_Type_939,Product_SubType_939-1
MAT008237,Product_Type_858,Product_SubType_858-3
MAT008238,Product_Type_1443,Product_SubType_1443-4
MAT008239,Product_Type_1167,Product_SubType_1167-1
MAT008240,Product_Type_194,Product_SubType_194-5
MAT008241,Product_Type_135,Product_SubType_135-3
MAT008242,Product_Type_503,Product_SubType_503-8
MAT008243,Product_Type_870,Product_SubType_870-4
MAT008244,Product_Type_1360,Product_SubType_1360-2
MAT008245,Product_Type_638,Product_SubType_638-2
MAT008246,Product_Type_38,Product_SubType_38-1
MAT008247,Product_Type_266,Product_SubType_266-3
MAT008248,Product_Type_1246,Product_SubType_1246-2
MAT008249,Product_Type_1267,Product_SubType_1267-3
MAT008250,Product_Type_414,Product_SubType_414-1
MAT008251,Product_Type_984,Product_SubType_984-1
MAT008252,Product_Type_596,Product_SubType_596-4
MAT008253,Product_Type_74,Product_SubType_74-5
MAT008254,Product_Type_253,Product_SubType_253-3
MAT008255,Product_Type_1089,Product_SubType_1089-3
MAT008256,Product_Type_333,Product_SubType_333-1
MAT008257,Product_Type_231,Product_SubType_231-5
MAT008258,Product_Type_668,Product_SubType_668-7
MAT008259,Product_Type_511,Product_SubType_511-5
MAT008260,Product_Type_1308,Product_SubType_1308-3
MAT008261,Product_Type_876,Product_SubType_876-2
MAT008262,Product_Type_828,Product_SubType_828-3
MAT008263,Product_Type_1043,Product_SubType_1043-2
MAT008264,Product_Type_181,Product_SubType_181-2
MAT008265,Product_Type_552,Product_SubType_552-4
MAT008266,Product_Type_391,Product_SubType_391-2
MAT008267,Product_Type_51,Product_SubType_51-1
MAT008268,Product_Type_420,Product_SubType_420-5
MAT008269,Product_Type_1206,Product_SubType_1206-1
MAT008270,Product_Type_93,Product_SubType_93-1
MAT008271,Product_Type_241,Product_SubType_241-1
MAT008272,Product_Type_716,Product_SubType_716-6
MAT008273,Product_Type_906,Product_SubType_906-3
MAT008274,Product_Type_175,Product_SubType_175-7
MAT008275,Product_Type_1255,Product_SubType_1255-1
MAT008276,Product_Type_1347,Product_SubType_1347-1
MAT008277,Product_Type_481,Product_SubType_481-4
MAT008278,Product_Type_782,Product_SubType_782-4
MAT008279,Product_Type_1370,Product_SubType_1370-2
MAT008280,Product_Type_159,Product_SubType_159-4
MAT008281,Product_Type_108,Product_SubType_108-1
MAT008282,Product_Type_430,Product_SubType_430-4
MAT008283,Product_Type_319,Product_SubType_319-3
MAT008284,Product_Type_245,Product_SubType_245-3
MAT008285,Product_Type_1196,Product_SubType_1196-1
MAT008286,Product_Type_755,Product_SubType_755-2
MAT008287,Product_Type_870,Product_SubType_870-1
MAT008288,Product_Type_1185,Product_SubType_1185-3
MAT008289,Product_Type_4,Product_SubType_4-1
MAT008290,Product_Type_264,Product_SubType_264-2
MAT008291,Product_Type_376,Product_SubType_376-3
MAT008292,Product_Type_934,Product_SubType_934-4
MAT008293,Product_Type_626,Product_SubType_626-1
MAT008294,Product_Type_902,Product_SubType_902-1
MAT008295,Product_Type_639,Product_SubType_639-2
MAT008296,Product_Type_1370,Product_SubType_1370-4
MAT008297,Product_Type_70,Product_SubType_70-4
MAT008298,Product_Type_1132,Product_SubType_1132-3
MAT008299,Product_Type_580,Product_SubType_580-4
MAT008300,Product_Type_927,Product_SubType_927-1
MAT008301,Product_Type_966,Product_SubType_966-2
MAT008302,Product_Type_629,Product_SubType_629-4
MAT008303,Product_Type_680,Product_SubType_680-2
MAT008304,Product_Type_713,Product_SubType_713-1
MAT008305,Product_Type_832,Product_SubType_832-1
MAT008306,Product_Type_66,Product_SubType_66-2
MAT008307,Product_Type_748,Product_SubType_748-4
MAT008308,Product_Type_983,Product_SubType_983-2
MAT008309,Product_Type_1218,Product_SubType_1218-2
MAT008310,Product_Type_229,Product_SubType_229-1
MAT008311,Product_Type_1382,Product_SubType_1382-1
MAT008312,Product_Type_1064,Product_SubType_1064-4
MAT008313,Product_Type_1379,Product_SubType_1379-3
MAT008314,Product_Type_1202,Product_SubType_1202-1
MAT008315,Product_Type_1058,Product_SubType_1058-2
MAT008316,Product_Type_1183,Product_SubType_1183-5
MAT008317,Product_Type_893,Product_SubType_893-1
MAT008318,Product_Type_743,Product_SubType_743-4
