plant,plant_types,sourcing_vendor,material,brand,sub_brand,product_type,product_subtype,window_tag,customer,ship_to_customer,key_account,key_account_grouper,country
Plant_721,Plant_Type_2,Vendor_330,MAT002349,Brand_5897,Sub_Brand_55,Product_Type_172,Product_SubType_172-1,WindowQ3,Customer_4202,ShipToCustomer_995,Key_Account_231,Region_20,Country_4
Plant_202,Plant_Type_2,Vendor_253,MAT002174,Brand_4113,Sub_Brand_112,Product_Type_489,Product_SubType_489-3,Null,Customer_5527,ShipToCustomer_941,Key_Account_125,Region_19,Country_5
Plant_61,Plant_Type_2,Vendor_124,MAT001917,Brand_187,Sub_Brand_56,Product_Type_741,Product_SubType_741-3,WindowQ2,Customer_3,ShipToCustomer_111,Key_Account_151,Region_3,Country_5
Plant_726,Plant_Type_2,Vendor_164,MAT000695,Brand_455,Sub_Brand_18,Product_Type_828,Product_SubType_828-1,Null,Customer_3440,ShipToCustomer_427,Key_Account_277,Region_29,Country_3
Plant_225,Plant_Type_3,Vendor_74,MAT001636,Brand_1547,Sub_Brand_71,Product_Type_1400,Product_SubType_1400-4,WindowQ4,Customer_876,ShipToCustomer_773,Key_Account_385,Region_8,Country_13
Plant_474,Plant_Type_1,Vendor_789,MAT002893,Brand_2157,Sub_Brand_136,Product_Type_868,Product_SubType_868-1,WindowQ3,Customer_5153,ShipToCustomer_707,Key_Account_35,Region_27,Country_8
Plant_629,Plant_Type_3,Vendor_415,MAT001780,Brand_632,Sub_Brand_138,Product_Type_576,Product_SubType_576-3,WindowQ4,Customer_2350,ShipToCustomer_275,Key_Account_40,Region_7,Country_2
Plant_423,Plant_Type_4,Vendor_795,MAT000347,Brand_4297,Sub_Brand_52,Product_Type_473,Product_SubType_473-3,WindowQ4,Customer_4233,ShipToCustomer_402,Key_Account_279,Region_18,Country_1
Plant_211,Plant_Type_4,Vendor_626,MAT002706,Brand_1888,Sub_Brand_42,Product_Type_701,Product_SubType_701-2,WindowQ1,Customer_5144,ShipToCustomer_162,Key_Account_181,Region_10,Country_13
Plant_539,Plant_Type_4,Vendor_941,MAT000258,Brand_1734,Sub_Brand_18,Product_Type_1374,Product_SubType_1374-1,WindowQ1,Customer_1274,ShipToCustomer_693,Key_Account_108,Region_14,Country_15
Plant_628,Plant_Type_1,Vendor_391,MAT002104,Brand_483,Sub_Brand_1,Product_Type_1473,Product_SubType_1473-3,WindowQ3,Customer_7152,ShipToCustomer_359,Key_Account_68,Region_14,Country_3
Plant_105,Plant_Type_3,Vendor_894,MAT001122,Brand_4914,Sub_Brand_6,Product_Type_333,Product_SubType_333-1,Null,Customer_3266,ShipToCustomer_474,Key_Account_338,Region_11,Country_9
Plant_88,Plant_Type_1,Vendor_29,MAT001220,Brand_3313,Sub_Brand_69,Product_Type_1109,Product_SubType_1109-4,WindowQ1,Customer_7366,ShipToCustomer_730,Key_Account_240,Region_15,Country_4
Plant_292,Plant_Type_3,Vendor_836,MAT000364,Brand_6557,Sub_Brand_92,Product_Type_719,Product_SubType_719-6,WindowQ1,Customer_6747,ShipToCustomer_23,Key_Account_92,WorldWide,Country_8
Plant_105,Plant_Type_3,Vendor_894,MAT001122,Brand_4914,Sub_Brand_6,Product_Type_333,Product_SubType_333-1,WindowQ1,Customer_1984,ShipToCustomer_433,Key_Account_205,Region_1,Country_14
Plant_501,Plant_Type_2,Vendor_251,MAT000995,Brand_5273,Sub_Brand_77,Product_Type_710,Product_SubType_710-5,WindowQ1,Customer_6055,ShipToCustomer_39,Key_Account_195,Region_44,Country_3
Plant_556,Plant_Type_4,Vendor_115,MAT001888,Brand_3164,Sub_Brand_61,Product_Type_1197,Product_SubType_1197-2,WindowQ3,Customer_6998,ShipToCustomer_286,Key_Account_274,Region_10,Country_7
Plant_712,Plant_Type_4,Vendor_573,MAT002272,Brand_6021,Sub_Brand_118,Product_Type_212,Product_SubType_212-2,Null,Customer_5850,ShipToCustomer_875,Key_Account_126,Region_22,Country_8
Plant_775,Plant_Type_3,Vendor_245,MAT002327,Brand_6316,Sub_Brand_96,Product_Type_1393,Product_SubType_1393-3,WindowQ1,Customer_3511,ShipToCustomer_232,Key_Account_91,Region_33,Country_3
Plant_357,Plant_Type_2,Vendor_403,MAT001813,Brand_7482,Sub_Brand_80,Product_Type_31,Product_SubType_31-2,Null,Customer_7206,ShipToCustomer_775,Key_Account_352,Region_47,Country_15
Plant_73,Plant_Type_3,Vendor_23,MAT001280,Brand_1257,Sub_Brand_125,Product_Type_1410,Product_SubType_1410-1,WindowQ4,Customer_7927,ShipToCustomer_328,Key_Account_245,Region_17,Country_14
Plant_588,Plant_Type_3,Vendor_709,MAT002159,Brand_1230,Sub_Brand_73,Product_Type_1055,Product_SubType_1055-2,WindowQ4,Customer_7040,ShipToCustomer_204,Key_Account_100,Region_6,Country_6
Plant_616,Plant_Type_1,Vendor_749,MAT002043,Brand_7977,Sub_Brand_100,Product_Type_1433,Product_SubType_1433-4,WindowQ4,Customer_3230,ShipToCustomer_45,Key_Account_357,Region_13,Country_9
Plant_481,Plant_Type_2,Vendor_799,MAT001798,Brand_7167,Sub_Brand_51,Product_Type_1201,Product_SubType_1201-1,WindowQ1,Customer_6434,ShipToCustomer_909,Key_Account_383,Region_2,Country_1
Plant_550,Plant_Type_2,Vendor_690,MAT002823,Brand_944,Sub_Brand_52,Product_Type_1137,Product_SubType_1137-3,Null,Customer_1300,ShipToCustomer_844,Key_Account_54,Region_1,Country_2
Plant_455,Plant_Type_2,Vendor_381,MAT000779,Brand_845,Sub_Brand_81,Product_Type_327,Product_SubType_327-3,WindowQ4,Customer_4958,ShipToCustomer_665,Key_Account_91,Region_33,Country_1
Plant_739,Plant_Type_1,Vendor_220,MAT000930,Brand_3531,Sub_Brand_47,Product_Type_1409,Product_SubType_1409-4,WindowQ1,Customer_1735,ShipToCustomer_484,Key_Account_132,Region_24,Country_4
Plant_150,Plant_Type_4,Vendor_984,MAT000556,Brand_7831,Sub_Brand_73,Product_Type_796,Product_SubType_796-4,WindowQ1,Customer_5390,ShipToCustomer_515,Key_Account_119,Region_50,Country_5
Plant_600,Plant_Type_1,Vendor_422,MAT001905,Brand_1320,Sub_Brand_68,Product_Type_49,Product_SubType_49-1,WindowQ4,Customer_3286,ShipToCustomer_267,Key_Account_373,Region_21,Country_3
Plant_717,Plant_Type_1,Vendor_850,MAT000065,Brand_328,Sub_Brand_57,Product_Type_571,Product_SubType_571-4,WindowQ2,Customer_6900,ShipToCustomer_557,Key_Account_350,Region_19,Country_8
Plant_299,Plant_Type_2,Vendor_434,MAT002380,Brand_4830,Sub_Brand_69,Product_Type_1150,Product_SubType_1150-5,WindowQ2,Customer_756,ShipToCustomer_479,Key_Account_214,Region_4,Country_11
Plant_217,Plant_Type_3,Vendor_727,MAT000900,Brand_3907,Sub_Brand_13,Product_Type_194,Product_SubType_194-2,WindowQ2,Customer_3670,ShipToCustomer_617,Key_Account_337,Region_40,Country_9
Plant_621,Plant_Type_4,Vendor_774,MAT001361,Brand_3900,Sub_Brand_16,Product_Type_1196,Product_SubType_1196-2,WindowQ2,Customer_2078,ShipToCustomer_927,Key_Account_18,Region_10,Country_9
Plant_193,Plant_Type_2,Vendor_996,MAT000278,Brand_1240,Sub_Brand_3,Product_Type_1390,Product_SubType_1390-2,WindowQ2,Customer_2866,ShipToCustomer_590,Key_Account_26,Region_31,Country_1
Plant_126,Plant_Type_3,Vendor_418,MAT001060,Brand_6106,Sub_Brand_58,Product_Type_748,Product_SubType_748-6,WindowQ4,Customer_2627,ShipToCustomer_982,Key_Account_36,Region_41,Country_10
Plant_525,Plant_Type_3,Vendor_656,MAT000231,Brand_6959,Sub_Brand_122,Product_Type_128,Product_SubType_128-2,WindowQ4,Customer_1048,ShipToCustomer_187,Key_Account_258,Region_39,Country_3
Plant_212,Plant_Type_1,Vendor_861,MAT002617,Brand_1163,Sub_Brand_74,Product_Type_545,Product_SubType_545-2,WindowQ2,Customer_1334,ShipToCustomer_547,Key_Account_261,Region_32,Country_7
Plant_341,Plant_Type_3,Vendor_291,MAT000456,Brand_7339,Sub_Brand_140,Product_Type_184,Product_SubType_184-2,WindowQ3,Customer_6574,ShipToCustomer_905,Key_Account_108,Region_14,Country_6
Plant_470,Plant_Type_3,Vendor_697,MAT002472,Brand_538,Sub_Brand_58,Product_Type_65,Product_SubType_65-2,WindowQ2,Customer_3440,ShipToCustomer_427,Key_Account_277,Region_29,Country_3
Plant_176,Plant_Type_4,Vendor_760,MAT002991,Brand_7179,Sub_Brand_150,Product_Type_213,Product_SubType_213-3,WindowQ1,Customer_4346,ShipToCustomer_827,Key_Account_329,Region_26,Country_5
Plant_35,Plant_Type_1,Vendor_154,MAT002037,Brand_6394,Sub_Brand_148,Product_Type_1124,Product_SubType_1124-4,WindowQ2,Customer_4982,ShipToCustomer_537,Key_Account_96,Region_21,Country_8
Plant_584,Plant_Type_2,Vendor_841,MAT000397,Brand_2807,Sub_Brand_49,Product_Type_562,Product_SubType_562-2,WindowQ1,Customer_6141,ShipToCustomer_611,Key_Account_251,Region_22,Country_1
Plant_332,Plant_Type_1,Vendor_596,MAT000920,Brand_3201,Sub_Brand_16,Product_Type_1165,Product_SubType_1165-3,WindowQ1,Customer_3892,ShipToCustomer_279,Key_Account_210,Region_42,Country_2
Plant_341,Plant_Type_3,Vendor_291,MAT000456,Brand_7339,Sub_Brand_140,Product_Type_184,Product_SubType_184-2,WindowQ2,Customer_2155,ShipToCustomer_595,Key_Account_180,Region_21,Country_5
Plant_135,Plant_Type_1,Vendor_570,MAT000376,Brand_2576,Sub_Brand_108,Product_Type_117,Product_SubType_117-1,WindowQ2,Customer_7075,ShipToCustomer_416,Key_Account_234,Region_1,Country_11
Plant_544,Plant_Type_4,Vendor_612,MAT001445,Brand_686,Sub_Brand_8,Product_Type_1361,Product_SubType_1361-2,WindowQ1,Customer_1182,ShipToCustomer_164,Key_Account_32,Region_12,Country_12
Plant_109,Plant_Type_1,Vendor_185,MAT000749,Brand_6477,Sub_Brand_70,Product_Type_1109,Product_SubType_1109-3,WindowQ2,Customer_7440,ShipToCustomer_699,Key_Account_239,Region_49,Country_6
Plant_59,Plant_Type_2,Vendor_777,MAT000161,Brand_5383,Sub_Brand_36,Product_Type_1241,Product_SubType_1241-3,WindowQ1,Customer_4233,ShipToCustomer_402,Key_Account_279,Region_18,Country_1
Plant_786,Plant_Type_4,Vendor_471,MAT000809,Brand_5792,Sub_Brand_69,Product_Type_830,Product_SubType_830-4,WindowQ2,Customer_2838,ShipToCustomer_274,Key_Account_154,Region_48,Country_14
Plant_486,Plant_Type_3,Vendor_78,MAT002620,Brand_163,Sub_Brand_128,Product_Type_102,Product_SubType_102-1,WindowQ1,Customer_2803,ShipToCustomer_627,Key_Account_33,Region_16,Country_12
Plant_635,Plant_Type_2,Vendor_797,MAT000876,Brand_6970,Sub_Brand_67,Product_Type_279,Product_SubType_279-3,WindowQ2,Customer_4073,ShipToCustomer_834,Key_Account_36,Region_41,Country_4
Plant_733,Plant_Type_4,Vendor_246,MAT002884,Brand_3586,Sub_Brand_1,Product_Type_366,Product_SubType_366-4,WindowQ1,Customer_756,ShipToCustomer_479,Key_Account_214,Region_4,Country_11
Plant_724,Plant_Type_1,Vendor_674,MAT001895,Brand_4399,Sub_Brand_128,Product_Type_1484,Product_SubType_1484-1,WindowQ1,Customer_7895,ShipToCustomer_57,Key_Account_190,Region_22,Country_9
Plant_36,Plant_Type_1,Vendor_928,MAT001574,Brand_4961,Sub_Brand_106,Product_Type_734,Product_SubType_734-2,WindowQ2,Customer_6170,ShipToCustomer_505,Key_Account_10,Region_22,Country_11
Plant_678,Plant_Type_2,Vendor_866,MAT000318,Brand_3658,Sub_Brand_82,Product_Type_339,Product_SubType_339-4,WindowQ4,Customer_4960,ShipToCustomer_218,Key_Account_333,Region_24,Country_2
Plant_497,Plant_Type_3,Vendor_688,MAT001518,Brand_4306,Sub_Brand_106,Product_Type_1205,Product_SubType_1205-4,WindowQ4,Customer_5282,ShipToCustomer_646,Key_Account_254,Region_26,Country_11
Plant_763,Plant_Type_4,Vendor_336,MAT002403,Brand_471,Sub_Brand_58,Product_Type_1371,Product_SubType_1371-1,WindowQ4,Customer_5983,ShipToCustomer_292,Key_Account_364,Region_1,Country_6
Plant_6,Plant_Type_3,Vendor_805,MAT000328,Brand_6332,Sub_Brand_62,Product_Type_516,Product_SubType_516-2,WindowQ3,Customer_7778,ShipToCustomer_679,Key_Account_365,Region_21,Country_9
Plant_195,Plant_Type_4,Vendor_810,MAT000300,Brand_3284,Sub_Brand_40,Product_Type_194,Product_SubType_194-5,Null,Customer_7477,ShipToCustomer_876,Key_Account_140,Region_14,Country_9
Plant_545,Plant_Type_4,Vendor_443,MAT000948,Brand_7719,Sub_Brand_71,Product_Type_850,Product_SubType_850-3,WindowQ2,Customer_6574,ShipToCustomer_905,Key_Account_108,Region_14,Country_6
Plant_183,Plant_Type_4,Vendor_18,MAT001352,Brand_3175,Sub_Brand_56,Product_Type_45,Product_SubType_45-1,WindowQ3,Customer_1675,ShipToCustomer_576,Key_Account_317,Region_39,Country_3
Plant_769,Plant_Type_1,Vendor_140,MAT000754,Brand_855,Sub_Brand_130,Product_Type_889,Product_SubType_889-1,WindowQ2,Customer_4365,ShipToCustomer_544,Key_Account_132,Region_24,Country_6
Plant_255,Plant_Type_1,Vendor_147,MAT002197,Brand_4937,Sub_Brand_11,Product_Type_968,Product_SubType_968-4,Null,Customer_4487,ShipToCustomer_639,Key_Account_105,Region_32,Country_13
Plant_211,Plant_Type_4,Vendor_668,MAT002814,Brand_899,Sub_Brand_76,Product_Type_1247,Product_SubType_1247-3,WindowQ2,Customer_7899,ShipToCustomer_473,Key_Account_265,Region_22,Country_8
Plant_83,Plant_Type_4,Vendor_595,MAT000089,Brand_2694,Sub_Brand_63,Product_Type_84,Product_SubType_84-4,WindowQ4,Customer_4202,ShipToCustomer_35,Key_Account_231,Region_20,Country_4
Plant_485,Plant_Type_1,Vendor_503,MAT000388,Brand_7046,Sub_Brand_123,Product_Type_709,Product_SubType_709-6,WindowQ3,Customer_85,ShipToCustomer_97,Key_Account_43,Region_50,Country_1
Plant_46,Plant_Type_2,Vendor_784,MAT002461,Brand_6058,Sub_Brand_119,Product_Type_1435,Product_SubType_1435-5,WindowQ2,Customer_7727,ShipToCustomer_196,Key_Account_34,Special,Country_6
Plant_739,Plant_Type_1,Vendor_962,MAT000253,Brand_6502,Sub_Brand_34,Product_Type_1117,Product_SubType_1117-1,WindowQ3,Customer_7018,ShipToCustomer_331,Key_Account_79,Region_2,Country_12
Plant_37,Plant_Type_2,Vendor_660,MAT001487,Brand_5146,Sub_Brand_13,Product_Type_351,Product_SubType_351-3,WindowQ2,Customer_5384,ShipToCustomer_765,Key_Account_299,Region_39,Country_12
Plant_496,Plant_Type_3,Vendor_779,MAT001704,Brand_5080,Sub_Brand_15,Product_Type_820,Product_SubType_820-4,WindowQ3,Customer_1061,ShipToCustomer_143,Key_Account_64,Region_32,Country_3
Plant_567,Plant_Type_1,Vendor_463,MAT001106,Brand_3574,Sub_Brand_97,Product_Type_424,Product_SubType_424-3,WindowQ2,Customer_3249,ShipToCustomer_316,Key_Account_151,Region_3,Country_3
Plant_502,Plant_Type_4,Vendor_907,MAT002641,Brand_709,Sub_Brand_104,Product_Type_12,Product_SubType_12-3,Null,Customer_5796,ShipToCustomer_640,Key_Account_101,Region_45,Country_11
Plant_454,Plant_Type_3,Vendor_480,MAT001077,Brand_6819,Sub_Brand_149,Product_Type_10,Product_SubType_10-2,WindowQ3,Customer_7796,ShipToCustomer_380,Key_Account_32,Region_12,Country_10
Plant_246,Plant_Type_2,Vendor_387,MAT002870,Brand_3267,Sub_Brand_116,Product_Type_735,Product_SubType_735-3,WindowQ1,Customer_5714,ShipToCustomer_287,Key_Account_131,Region_15,Country_10
Plant_559,Plant_Type_3,Vendor_293,MAT000601,Brand_1898,Sub_Brand_131,Product_Type_890,Product_SubType_890-1,Null,Customer_4426,ShipToCustomer_870,Key_Account_54,Region_1,Country_1
Plant_291,Plant_Type_2,Vendor_339,MAT001264,Brand_818,Sub_Brand_62,Product_Type_634,Product_SubType_634-2,WindowQ4,Customer_7305,ShipToCustomer_306,Key_Account_222,Region_3,Country_13
Plant_195,Plant_Type_4,Vendor_810,MAT000300,Brand_3284,Sub_Brand_40,Product_Type_194,Product_SubType_194-5,WindowQ3,Customer_4024,ShipToCustomer_76,Key_Account_164,Region_16,Country_7
Plant_173,Plant_Type_2,Vendor_692,MAT000874,Brand_1931,Sub_Brand_73,Product_Type_1197,Product_SubType_1197-3,WindowQ1,Customer_5602,ShipToCustomer_913,Key_Account_27,Region_27,Country_13
Plant_341,Plant_Type_3,Vendor_291,MAT000456,Brand_7339,Sub_Brand_140,Product_Type_184,Product_SubType_184-2,WindowQ4,Customer_5947,ShipToCustomer_199,Key_Account_6,Region_28,Country_14
Plant_489,Plant_Type_1,Vendor_892,MAT001305,Brand_6675,Sub_Brand_125,Product_Type_1485,Product_SubType_1485-5,WindowQ1,Customer_3926,ShipToCustomer_634,Key_Account_375,WorldWide,Country_9
Plant_338,Plant_Type_1,Vendor_649,MAT000170,Brand_1309,Sub_Brand_62,Product_Type_853,Product_SubType_853-1,WindowQ1,Customer_4721,ShipToCustomer_888,Key_Account_185,Region_8,Country_9
Plant_364,Plant_Type_2,Vendor_654,MAT002534,Brand_7506,Sub_Brand_59,Product_Type_938,Product_SubType_938-2,WindowQ4,Customer_2807,ShipToCustomer_248,Key_Account_24,Region_31,Country_5
Plant_191,Plant_Type_3,Vendor_909,MAT002222,Brand_7537,Sub_Brand_40,Product_Type_1265,Product_SubType_1265-5,WindowQ1,Customer_5493,ShipToCustomer_556,Key_Account_57,Region_4,Country_7
Plant_315,Plant_Type_4,Vendor_612,MAT000797,Brand_5713,Sub_Brand_81,Product_Type_222,Product_SubType_222-3,WindowQ3,Customer_3670,ShipToCustomer_617,Key_Account_337,Region_40,Country_9
Plant_688,Plant_Type_1,Vendor_886,MAT000008,Brand_2577,Sub_Brand_59,Product_Type_1441,Product_SubType_1441-2,WindowQ1,Customer_244,ShipToCustomer_819,Key_Account_93,Region_33,Country_4
Plant_461,Plant_Type_3,Vendor_432,MAT002048,Brand_5857,Sub_Brand_24,Product_Type_1459,Product_SubType_1459-2,Null,Customer_5137,ShipToCustomer_685,Key_Account_388,Special,Country_10
Plant_754,Plant_Type_1,Vendor_85,MAT000986,Brand_5100,Sub_Brand_40,Product_Type_1018,Product_SubType_1018-4,WindowQ2,Customer_909,ShipToCustomer_2,Key_Account_22,Region_46,Country_2
Plant_105,Plant_Type_3,Vendor_894,MAT001122,Brand_4914,Sub_Brand_6,Product_Type_333,Product_SubType_333-1,WindowQ1,Customer_3266,ShipToCustomer_474,Key_Account_338,Region_11,Country_9
Plant_748,Plant_Type_2,Vendor_139,MAT002470,Brand_2293,Sub_Brand_149,Product_Type_227,Product_SubType_227-2,Null,Customer_3070,ShipToCustomer_345,Key_Account_219,Region_12,Country_3
Plant_744,Plant_Type_2,Vendor_890,MAT002762,Brand_2594,Sub_Brand_20,Product_Type_73,Product_SubType_73-1,Null,Customer_2592,ShipToCustomer_709,Key_Account_336,Region_8,Country_12
Plant_353,Plant_Type_3,Vendor_729,MAT000392,Brand_5389,Sub_Brand_53,Product_Type_1021,Product_SubType_1021-1,Null,Customer_2092,ShipToCustomer_82,Key_Account_159,Region_45,Country_14
Plant_78,Plant_Type_4,Vendor_528,MAT000287,Brand_4961,Sub_Brand_15,Product_Type_1089,Product_SubType_1089-2,WindowQ1,Customer_6467,ShipToCustomer_86,Key_Account_132,Region_24,Country_4
Plant_270,Plant_Type_4,Vendor_279,MAT002410,Brand_5653,Sub_Brand_84,Product_Type_401,Product_SubType_401-3,WindowQ1,Customer_6404,ShipToCustomer_207,Key_Account_199,Region_2,Country_9
Plant_527,Plant_Type_1,Vendor_224,MAT001717,Brand_2414,Sub_Brand_142,Product_Type_30,Product_SubType_30-4,WindowQ1,Customer_6860,ShipToCustomer_387,Key_Account_69,Region_28,Country_11
Plant_160,Plant_Type_2,Vendor_906,MAT000522,Brand_1501,Sub_Brand_79,Product_Type_710,Product_SubType_710-1,WindowQ1,Customer_1845,ShipToCustomer_849,Key_Account_380,Region_19,Country_3
Plant_602,Plant_Type_2,Vendor_718,MAT002749,Brand_1780,Sub_Brand_116,Product_Type_798,Product_SubType_798-3,WindowQ4,Customer_6975,ShipToCustomer_172,Key_Account_261,Region_32,Country_10
Plant_438,Plant_Type_4,Vendor_436,MAT000482,Brand_1328,Sub_Brand_137,Product_Type_316,Product_SubType_316-3,WindowQ1,Customer_5061,ShipToCustomer_368,Key_Account_377,Region_20,Country_2
Plant_269,Plant_Type_4,Vendor_623,MAT002368,Brand_5149,Sub_Brand_42,Product_Type_1355,Product_SubType_1355-2,WindowQ2,Customer_4516,ShipToCustomer_148,Key_Account_334,Region_25,Country_2
Plant_438,Plant_Type_4,Vendor_436,MAT000482,Brand_1328,Sub_Brand_137,Product_Type_316,Product_SubType_316-3,WindowQ2,Customer_3286,ShipToCustomer_267,Key_Account_373,Region_21,Country_3
Plant_737,Plant_Type_3,Vendor_362,MAT000629,Brand_2330,Sub_Brand_11,Product_Type_1175,Product_SubType_1175-1,WindowQ3,Customer_4281,ShipToCustomer_268,Key_Account_85,Region_49,Country_13
Plant_289,Plant_Type_2,Vendor_177,MAT001007,Brand_7968,Sub_Brand_57,Product_Type_748,Product_SubType_748-6,WindowQ2,Customer_250,ShipToCustomer_889,Key_Account_250,Region_30,Country_2
Plant_524,Plant_Type_4,Vendor_683,MAT002140,Brand_5409,Sub_Brand_18,Product_Type_898,Product_SubType_898-1,WindowQ4,Customer_969,ShipToCustomer_140,Key_Account_185,Region_8,Country_6
Plant_492,Plant_Type_1,Vendor_307,MAT002307,Brand_1518,Sub_Brand_93,Product_Type_689,Product_SubType_689-2,WindowQ3,Customer_1712,ShipToCustomer_230,Key_Account_109,Region_40,Country_1
Plant_485,Plant_Type_1,Vendor_503,MAT000388,Brand_7046,Sub_Brand_123,Product_Type_709,Product_SubType_709-6,Null,Customer_85,ShipToCustomer_97,Key_Account_43,Region_50,Country_1
Plant_398,Plant_Type_1,Vendor_15,MAT001064,Brand_1483,Sub_Brand_121,Product_Type_1202,Product_SubType_1202-1,WindowQ3,Customer_6514,ShipToCustomer_238,Key_Account_185,Region_8,Country_1
Plant_745,Plant_Type_2,Vendor_487,MAT002484,Brand_2474,Sub_Brand_3,Product_Type_869,Product_SubType_869-1,WindowQ3,Customer_5875,ShipToCustomer_764,Key_Account_172,Region_43,Country_1
Plant_115,Plant_Type_2,Vendor_150,MAT000686,Brand_3100,Sub_Brand_81,Product_Type_344,Product_SubType_344-4,WindowQ1,Customer_7422,ShipToCustomer_176,Key_Account_187,Region_50,Country_9
Plant_106,Plant_Type_1,Vendor_521,MAT001240,Brand_2609,Sub_Brand_29,Product_Type_1121,Product_SubType_1121-3,WindowQ3,Customer_1837,ShipToCustomer_403,Key_Account_84,Region_40,Country_7
Plant_621,Plant_Type_4,Vendor_936,MAT000430,Brand_6916,Sub_Brand_56,Product_Type_415,Product_SubType_415-4,WindowQ4,Customer_247,ShipToCustomer_166,Key_Account_69,Region_28,Country_15
Plant_600,Plant_Type_1,Vendor_343,MAT000350,Brand_4753,Sub_Brand_118,Product_Type_1344,Product_SubType_1344-3,WindowQ1,Customer_3512,ShipToCustomer_828,Key_Account_157,Special,Country_10
Plant_773,Plant_Type_4,Vendor_140,MAT000217,Brand_431,Sub_Brand_148,Product_Type_565,Product_SubType_565-4,WindowQ1,Customer_4259,ShipToCustomer_945,Key_Account_166,Region_16,Country_11
Plant_9,Plant_Type_4,Vendor_475,MAT000660,Brand_1012,Sub_Brand_63,Product_Type_662,Product_SubType_662-2,WindowQ2,Customer_2507,ShipToCustomer_14,Key_Account_166,Region_16,Country_14
Plant_150,Plant_Type_4,Vendor_984,MAT000308,Brand_5918,Sub_Brand_7,Product_Type_1382,Product_SubType_1382-7,WindowQ2,Customer_4927,ShipToCustomer_318,Key_Account_11,Region_23,Country_3
Plant_22,Plant_Type_4,Vendor_653,MAT000178,Brand_6416,Sub_Brand_138,Product_Type_963,Product_SubType_963-2,WindowQ2,Customer_5537,ShipToCustomer_288,Key_Account_152,Region_9,Country_9
Plant_284,Plant_Type_3,Vendor_831,MAT000724,Brand_2688,Sub_Brand_24,Product_Type_1375,Product_SubType_1375-3,WindowQ2,Customer_355,ShipToCustomer_885,Key_Account_226,Region_49,Country_9
