SoldTo,Country,Ship to Customer
Customer_6535,Country_12,ShipToCustomer_5134
Customer_6535,Country_12,ShipToCustomer_9809
Customer_6536,Country_3,ShipToCustomer_8551
Customer_6537,Country_3,ShipToCustomer_6131
Customer_6537,Country_3,ShipToCustomer_7456
Customer_6537,Country_3,ShipToCustomer_7462
Customer_654,Country_11,ShipToCustomer_2620
Customer_6540,Country_2,ShipToCustomer_7428
Customer_6542,Country_3,ShipToCustomer_9629
Customer_6542,Country_3,ShipToCustomer_963
Customer_6543,Country_1,ShipToCustomer_6378
Customer_6544,Country_9,ShipToCustomer_5205
Customer_6545,Country_4,ShipToCustomer_2549
Customer_6546,Country_14,ShipToCustomer_8567
Customer_6548,Country_1,ShipToCustomer_9822
Customer_6551,Country_10,ShipToCustomer_9
Customer_6552,Country_15,ShipToCustomer_3345
Customer_6552,Country_15,ShipToCustomer_8896
Customer_6553,Country_12,ShipToCustomer_2747
Customer_6553,Country_12,ShipToCustomer_4290
Customer_6553,Country_12,ShipToCustomer_490
Customer_6555,Country_7,ShipToCustomer_4044
Customer_6555,Country_7,ShipToCustomer_5
Customer_6556,Country_11,ShipToCustomer_883
Customer_6557,Country_12,ShipToCustomer_8486
Customer_6558,Country_6,ShipToCustomer_5901
Customer_656,Country_10,ShipToCustomer_2629
Customer_6560,Country_14,ShipToCustomer_5618
Customer_6562,Country_2,ShipToCustomer_7361
Customer_6562,Country_2,ShipToCustomer_9278
Customer_6563,Country_11,ShipToCustomer_5700
Customer_6563,Country_11,ShipToCustomer_6203
Customer_6565,Country_3,ShipToCustomer_4000
Customer_6565,Country_3,ShipToCustomer_4628
Customer_6565,Country_3,ShipToCustomer_5030
Customer_6568,Country_3,ShipToCustomer_6292
Customer_657,Country_12,ShipToCustomer_8347
Customer_6571,Country_7,ShipToCustomer_6448
Customer_6573,Country_6,ShipToCustomer_8771
Customer_6574,Country_6,ShipToCustomer_5057
Customer_6574,Country_6,ShipToCustomer_905
Customer_6575,Country_6,ShipToCustomer_3727
Customer_6575,Country_6,ShipToCustomer_5108
Customer_6577,Country_3,ShipToCustomer_4953
Customer_6578,Country_1,ShipToCustomer_4722
Customer_6579,Country_1,ShipToCustomer_9253
Customer_658,Country_8,ShipToCustomer_272
Customer_658,Country_8,ShipToCustomer_9403
Customer_6580,Country_1,ShipToCustomer_1871
Customer_6580,Country_1,ShipToCustomer_8853
Customer_6580,Country_1,ShipToCustomer_9395
Customer_6583,Country_10,ShipToCustomer_2937
Customer_6583,Country_10,ShipToCustomer_8397
Customer_6583,Country_10,ShipToCustomer_8677
Customer_6585,Country_9,ShipToCustomer_7655
Customer_6585,Country_9,ShipToCustomer_8764
Customer_6585,Country_9,ShipToCustomer_919
Customer_6586,Country_10,ShipToCustomer_947
Customer_6588,Country_2,ShipToCustomer_1948
Customer_6589,Country_5,ShipToCustomer_2916
Customer_659,Country_8,ShipToCustomer_506
Customer_6590,Country_12,ShipToCustomer_2315
Customer_6590,Country_12,ShipToCustomer_2547
Customer_6592,Country_3,ShipToCustomer_4116
Customer_6597,Country_13,ShipToCustomer_5887
Customer_6597,Country_13,ShipToCustomer_7600
Customer_6597,Country_13,ShipToCustomer_8616
Customer_6598,Country_9,ShipToCustomer_4898
Customer_660,Country_12,ShipToCustomer_8395
Customer_6601,Country_7,ShipToCustomer_2357
Customer_6602,Country_3,ShipToCustomer_3555
Customer_6602,Country_3,ShipToCustomer_4821
Customer_6606,Country_13,ShipToCustomer_4142
Customer_6607,Country_1,ShipToCustomer_1372
Customer_6607,Country_1,ShipToCustomer_2717
Customer_6608,Country_14,ShipToCustomer_1703
Customer_6609,Country_15,ShipToCustomer_6760
Customer_661,Country_1,ShipToCustomer_6997
Customer_6610,Country_14,ShipToCustomer_8135
Customer_6611,Country_13,ShipToCustomer_36
Customer_6611,Country_13,ShipToCustomer_9254
Customer_6612,Country_3,ShipToCustomer_8559
Customer_6613,Country_14,ShipToCustomer_1081
Customer_6614,Country_10,ShipToCustomer_8123
Customer_6617,Country_5,ShipToCustomer_3970
Customer_6618,Country_2,ShipToCustomer_8169
Customer_662,Country_2,ShipToCustomer_4478
Customer_662,Country_2,ShipToCustomer_7611
Customer_662,Country_2,ShipToCustomer_9384
Customer_6620,Country_3,ShipToCustomer_5873
Customer_6621,Country_3,ShipToCustomer_619
Customer_6622,Country_14,ShipToCustomer_7716
Customer_6625,Country_5,ShipToCustomer_3941
Customer_6626,Country_2,ShipToCustomer_2544
Customer_6626,Country_2,ShipToCustomer_5568
Customer_6627,Country_7,ShipToCustomer_9488
Customer_6629,Country_1,ShipToCustomer_3167
Customer_6629,Country_1,ShipToCustomer_4380
Customer_663,Country_4,ShipToCustomer_8481
Customer_6630,Country_11,ShipToCustomer_1038
Customer_6630,Country_11,ShipToCustomer_1447
Customer_6630,Country_11,ShipToCustomer_1867
Customer_6630,Country_11,ShipToCustomer_2390
Customer_6630,Country_11,ShipToCustomer_7143
Customer_6630,Country_11,ShipToCustomer_7948
Customer_6631,Country_11,ShipToCustomer_2375
Customer_6632,Country_1,ShipToCustomer_7187
Customer_6633,Country_5,ShipToCustomer_8793
Customer_6634,Country_9,ShipToCustomer_1853
Customer_6634,Country_9,ShipToCustomer_5025
Customer_6634,Country_9,ShipToCustomer_5950
Customer_6634,Country_9,ShipToCustomer_6602
Customer_6634,Country_9,ShipToCustomer_6979
Customer_6635,Country_3,ShipToCustomer_8429
Customer_6636,Country_12,ShipToCustomer_1737
Customer_6636,Country_12,ShipToCustomer_7532
Customer_6638,Country_11,ShipToCustomer_7470
Customer_6638,Country_11,ShipToCustomer_7935
Customer_6639,Country_10,ShipToCustomer_2138
Customer_6640,Country_14,ShipToCustomer_9600
Customer_6642,Country_13,ShipToCustomer_3062
Customer_6643,Country_14,ShipToCustomer_5625
Customer_6643,Country_14,ShipToCustomer_6542
Customer_6644,Country_3,ShipToCustomer_5695
Customer_6646,Country_6,ShipToCustomer_7140
Customer_6647,Country_12,ShipToCustomer_2397
Customer_665,Country_5,ShipToCustomer_1460
Customer_6652,Country_15,ShipToCustomer_8801
Customer_6653,Country_15,ShipToCustomer_5327
Customer_6653,Country_15,ShipToCustomer_7931
Customer_6655,Country_6,ShipToCustomer_1265
Customer_6655,Country_6,ShipToCustomer_3278
Customer_6656,Country_1,ShipToCustomer_5779
Customer_6656,Country_1,ShipToCustomer_8131
Customer_6657,Country_9,ShipToCustomer_1657
Customer_6657,Country_9,ShipToCustomer_1731
Customer_6657,Country_9,ShipToCustomer_6835
Customer_6659,Country_12,ShipToCustomer_2993
Customer_6659,Country_12,ShipToCustomer_6387
Customer_666,Country_5,ShipToCustomer_3721
Customer_666,Country_5,ShipToCustomer_724
Customer_6660,Country_15,ShipToCustomer_1585
Customer_6660,Country_15,ShipToCustomer_3831
Customer_6660,Country_15,ShipToCustomer_6501
Customer_6661,Country_12,ShipToCustomer_4711
Customer_6662,Country_2,ShipToCustomer_3535
Customer_6663,Country_14,ShipToCustomer_6320
Customer_6664,Country_11,ShipToCustomer_4235
Customer_6664,Country_11,ShipToCustomer_5463
Customer_6664,Country_11,ShipToCustomer_9458
Customer_6667,Country_13,ShipToCustomer_1642
Customer_6667,Country_13,ShipToCustomer_2148
Customer_6667,Country_13,ShipToCustomer_4619
Customer_6667,Country_13,ShipToCustomer_9704
Customer_6668,Country_4,ShipToCustomer_4420
Customer_6668,Country_4,ShipToCustomer_7830
Customer_667,Country_3,ShipToCustomer_2147
Customer_6670,Country_12,ShipToCustomer_3866
Customer_6672,Country_1,ShipToCustomer_5854
Customer_6674,Country_4,ShipToCustomer_7316
Customer_6674,Country_4,ShipToCustomer_9673
Customer_6675,Country_10,ShipToCustomer_4708
Customer_6676,Country_4,ShipToCustomer_7512
Customer_6677,Country_7,ShipToCustomer_6854
Customer_6677,Country_7,ShipToCustomer_9890
Customer_6678,Country_14,ShipToCustomer_3776
Customer_6679,Country_6,ShipToCustomer_414
Customer_6679,Country_6,ShipToCustomer_673
Customer_6681,Country_6,ShipToCustomer_4832
Customer_6681,Country_6,ShipToCustomer_6635
Customer_6682,Country_10,ShipToCustomer_1430
Customer_6682,Country_10,ShipToCustomer_1525
Customer_6682,Country_10,ShipToCustomer_5900
Customer_6682,Country_10,ShipToCustomer_6109
Customer_6684,Country_6,ShipToCustomer_3693
Customer_6684,Country_6,ShipToCustomer_763
Customer_6685,Country_8,ShipToCustomer_5793
Customer_6685,Country_8,ShipToCustomer_8064
Customer_6687,Country_3,ShipToCustomer_5672
Customer_6688,Country_5,ShipToCustomer_9853
Customer_6689,Country_10,ShipToCustomer_4978
Customer_6689,Country_10,ShipToCustomer_5086
Customer_669,Country_1,ShipToCustomer_9011
Customer_6690,Country_13,ShipToCustomer_7104
Customer_6690,Country_13,ShipToCustomer_7759
Customer_6692,Country_6,ShipToCustomer_9643
Customer_6693,Country_10,ShipToCustomer_1498
Customer_6693,Country_10,ShipToCustomer_8598
Customer_6694,Country_10,ShipToCustomer_7603
Customer_6695,Country_14,ShipToCustomer_3569
Customer_6696,Country_1,ShipToCustomer_340
Customer_6698,Country_15,ShipToCustomer_3578
Customer_6698,Country_15,ShipToCustomer_93
Customer_6699,Country_6,ShipToCustomer_2733
Customer_6699,Country_6,ShipToCustomer_3367
Customer_67,Country_10,ShipToCustomer_4468
Customer_67,Country_10,ShipToCustomer_5719
Customer_670,Country_8,ShipToCustomer_3545
Customer_6700,Country_13,ShipToCustomer_9595
Customer_6701,Country_6,ShipToCustomer_8523
Customer_6702,Country_11,ShipToCustomer_9054
Customer_6704,Country_1,ShipToCustomer_6755
Customer_6705,Country_4,ShipToCustomer_6112
Customer_6707,Country_10,ShipToCustomer_4991
Customer_6708,Country_4,ShipToCustomer_1478
Customer_6708,Country_4,ShipToCustomer_4845
Customer_6709,Country_12,ShipToCustomer_9010
Customer_671,Country_6,ShipToCustomer_1066
Customer_671,Country_6,ShipToCustomer_1212
Customer_671,Country_6,ShipToCustomer_2382
Customer_671,Country_6,ShipToCustomer_7990
Customer_671,Country_6,ShipToCustomer_9661
Customer_6712,Country_4,ShipToCustomer_5304
Customer_6712,Country_4,ShipToCustomer_749
Customer_6712,Country_4,ShipToCustomer_9666
Customer_6713,Country_8,ShipToCustomer_900
Customer_6715,Country_5,ShipToCustomer_2327
Customer_6716,Country_12,ShipToCustomer_1868
Customer_6716,Country_12,ShipToCustomer_2763
Customer_6716,Country_12,ShipToCustomer_6225
Customer_6718,Country_8,ShipToCustomer_2822
Customer_6720,Country_6,ShipToCustomer_49
Customer_6720,Country_6,ShipToCustomer_636
Customer_6721,Country_11,ShipToCustomer_2024
Customer_6721,Country_11,ShipToCustomer_4797
Customer_6721,Country_11,ShipToCustomer_9007
Customer_6722,Country_2,ShipToCustomer_1950
Customer_6722,Country_2,ShipToCustomer_6782
Customer_6724,Country_8,ShipToCustomer_262
Customer_6724,Country_8,ShipToCustomer_4076
Customer_6724,Country_8,ShipToCustomer_4791
Customer_6724,Country_8,ShipToCustomer_5627
Customer_6725,Country_9,ShipToCustomer_4541
Customer_6726,Country_10,ShipToCustomer_952
Customer_6726,Country_10,ShipToCustomer_9593
Customer_6727,Country_8,ShipToCustomer_223
Customer_6727,Country_8,ShipToCustomer_9831
Customer_6728,Country_11,ShipToCustomer_3816
Customer_6728,Country_11,ShipToCustomer_4009
Customer_673,Country_8,ShipToCustomer_9230
Customer_6730,Country_11,ShipToCustomer_2421
Customer_6731,Country_9,ShipToCustomer_1999
Customer_6731,Country_9,ShipToCustomer_7801
Customer_6732,Country_13,ShipToCustomer_5109
Customer_6732,Country_13,ShipToCustomer_5296
Customer_6732,Country_13,ShipToCustomer_6902
Customer_6734,Country_7,ShipToCustomer_1073
Customer_6734,Country_7,ShipToCustomer_431
Customer_6734,Country_7,ShipToCustomer_7975
Customer_6735,Country_2,ShipToCustomer_9570
Customer_6736,Country_8,ShipToCustomer_311
Customer_6736,Country_8,ShipToCustomer_6361
Customer_6736,Country_8,ShipToCustomer_654
Customer_6737,Country_4,ShipToCustomer_2044
Customer_6737,Country_4,ShipToCustomer_2836
Customer_6737,Country_4,ShipToCustomer_3082
Customer_6737,Country_4,ShipToCustomer_428
Customer_6738,Country_4,ShipToCustomer_1008
Customer_6738,Country_4,ShipToCustomer_3792
Customer_6738,Country_4,ShipToCustomer_4842
Customer_6739,Country_7,ShipToCustomer_1904
Customer_674,Country_8,ShipToCustomer_1064
Customer_674,Country_8,ShipToCustomer_3912
Customer_674,Country_8,ShipToCustomer_4770
Customer_6740,Country_1,ShipToCustomer_8734
Customer_6743,Country_14,ShipToCustomer_7616
Customer_6743,Country_14,ShipToCustomer_7701
Customer_6745,Country_9,ShipToCustomer_4537
Customer_6745,Country_9,ShipToCustomer_4735
Customer_6745,Country_9,ShipToCustomer_8863
Customer_6746,Country_15,ShipToCustomer_4493
Customer_6746,Country_15,ShipToCustomer_5822
Customer_6747,Country_8,ShipToCustomer_23
Customer_6747,Country_8,ShipToCustomer_371
Customer_6747,Country_8,ShipToCustomer_7847
Customer_6748,Country_10,ShipToCustomer_3675
Customer_6748,Country_10,ShipToCustomer_5689
Customer_6749,Country_15,ShipToCustomer_1258
Customer_675,Country_2,ShipToCustomer_6267
Customer_675,Country_2,ShipToCustomer_7723
Customer_675,Country_2,ShipToCustomer_9386
Customer_675,Country_2,ShipToCustomer_9396
Customer_675,Country_2,ShipToCustomer_9871
Customer_6750,Country_15,ShipToCustomer_609
Customer_6751,Country_5,ShipToCustomer_6764
Customer_6751,Country_5,ShipToCustomer_762
Customer_6753,Country_1,ShipToCustomer_2134
Customer_6755,Country_4,ShipToCustomer_2142
Customer_6756,Country_7,ShipToCustomer_8700
Customer_6757,Country_7,ShipToCustomer_5273
Customer_6758,Country_11,ShipToCustomer_5772
Customer_6758,Country_11,ShipToCustomer_6036
Customer_6758,Country_11,ShipToCustomer_6747
Customer_6759,Country_8,ShipToCustomer_805
Customer_676,Country_15,ShipToCustomer_9982
Customer_6761,Country_10,ShipToCustomer_8451
Customer_6762,Country_12,ShipToCustomer_2367
Customer_6762,Country_12,ShipToCustomer_2998
Customer_6762,Country_12,ShipToCustomer_9368
Customer_6763,Country_15,ShipToCustomer_8899
Customer_6764,Country_5,ShipToCustomer_3835
Customer_6764,Country_5,ShipToCustomer_8362
Customer_6764,Country_5,ShipToCustomer_9474
Customer_6764,Country_5,ShipToCustomer_9594
Customer_6765,Country_1,ShipToCustomer_4641
Customer_6765,Country_1,ShipToCustomer_9428
Customer_6766,Country_14,ShipToCustomer_662
Customer_6767,Country_4,ShipToCustomer_2349
Customer_6767,Country_4,ShipToCustomer_2677
Customer_6767,Country_4,ShipToCustomer_5615
Customer_6767,Country_4,ShipToCustomer_8232
Customer_6768,Country_5,ShipToCustomer_4557
Customer_6768,Country_5,ShipToCustomer_9483
Customer_6769,Country_11,ShipToCustomer_3083
Customer_6769,Country_11,ShipToCustomer_3522
Customer_677,Country_11,ShipToCustomer_1209
Customer_677,Country_11,ShipToCustomer_1993
Customer_6770,Country_2,ShipToCustomer_1025
Customer_6770,Country_2,ShipToCustomer_3878
Customer_6770,Country_2,ShipToCustomer_6811
Customer_6770,Country_2,ShipToCustomer_8565
Customer_6771,Country_1,ShipToCustomer_1696
Customer_6771,Country_1,ShipToCustomer_3379
Customer_6772,Country_9,ShipToCustomer_8464
Customer_6773,Country_2,ShipToCustomer_6692
Customer_6773,Country_2,ShipToCustomer_7380
Customer_6774,Country_4,ShipToCustomer_6636
Customer_6774,Country_4,ShipToCustomer_7578
Customer_6776,Country_12,ShipToCustomer_5593
Customer_6777,Country_5,ShipToCustomer_5166
Customer_6777,Country_5,ShipToCustomer_5894
Customer_6777,Country_5,ShipToCustomer_9913
Customer_6779,Country_8,ShipToCustomer_6609
Customer_678,Country_3,ShipToCustomer_168
Customer_678,Country_3,ShipToCustomer_4925
Customer_6781,Country_1,ShipToCustomer_3221
Customer_6783,Country_13,ShipToCustomer_2037
Customer_6784,Country_7,ShipToCustomer_5803
Customer_6785,Country_1,ShipToCustomer_323
Customer_6785,Country_1,ShipToCustomer_922
Customer_6786,Country_15,ShipToCustomer_7197
Customer_6786,Country_15,ShipToCustomer_8526
Customer_6788,Country_3,ShipToCustomer_8036
Customer_6789,Country_5,ShipToCustomer_1469
Customer_6789,Country_5,ShipToCustomer_1908
Customer_6789,Country_5,ShipToCustomer_302
Customer_6789,Country_5,ShipToCustomer_6903
Customer_6790,Country_8,ShipToCustomer_9507
Customer_6791,Country_6,ShipToCustomer_9069
Customer_6793,Country_15,ShipToCustomer_3738
Customer_6794,Country_5,ShipToCustomer_4744
Customer_6796,Country_1,ShipToCustomer_281
Customer_6796,Country_1,ShipToCustomer_3649
Customer_6797,Country_13,ShipToCustomer_1872
Customer_6798,Country_2,ShipToCustomer_1299
Customer_6799,Country_3,ShipToCustomer_1857
Customer_6799,Country_3,ShipToCustomer_5228
Customer_6799,Country_3,ShipToCustomer_7588
Customer_68,Country_14,ShipToCustomer_2450
Customer_680,Country_10,ShipToCustomer_1708
Customer_680,Country_10,ShipToCustomer_4873
Customer_680,Country_10,ShipToCustomer_5968
Customer_680,Country_10,ShipToCustomer_9053
Customer_6801,Country_7,ShipToCustomer_4815
Customer_6801,Country_7,ShipToCustomer_7900
Customer_6802,Country_1,ShipToCustomer_3377
Customer_6803,Country_11,ShipToCustomer_3070
Customer_6803,Country_11,ShipToCustomer_4173
Customer_6803,Country_11,ShipToCustomer_4975
Customer_6803,Country_11,ShipToCustomer_7163
Customer_6803,Country_11,ShipToCustomer_8180
Customer_6805,Country_15,ShipToCustomer_2644
Customer_6806,Country_10,ShipToCustomer_1337
Customer_6806,Country_10,ShipToCustomer_3620
Customer_6806,Country_10,ShipToCustomer_9543
Customer_6809,Country_14,ShipToCustomer_6503
Customer_6811,Country_1,ShipToCustomer_1573
Customer_6811,Country_1,ShipToCustomer_815
Customer_6812,Country_6,ShipToCustomer_6701
Customer_6813,Country_10,ShipToCustomer_4982
Customer_6813,Country_10,ShipToCustomer_9419
Customer_6815,Country_10,ShipToCustomer_5609
Customer_6815,Country_10,ShipToCustomer_9280
Customer_6818,Country_3,ShipToCustomer_1976
Customer_6818,Country_3,ShipToCustomer_6581
Customer_682,Country_5,ShipToCustomer_2805
Customer_682,Country_5,ShipToCustomer_8783
Customer_6820,Country_13,ShipToCustomer_5628
Customer_6821,Country_1,ShipToCustomer_2124
Customer_6823,Country_15,ShipToCustomer_9825
Customer_6824,Country_5,ShipToCustomer_9957
Customer_6825,Country_3,ShipToCustomer_3852
Customer_6825,Country_3,ShipToCustomer_6020
Customer_6825,Country_3,ShipToCustomer_8672
Customer_6826,Country_4,ShipToCustomer_1240
Customer_6826,Country_4,ShipToCustomer_7142
Customer_6826,Country_4,ShipToCustomer_8959
Customer_6827,Country_3,ShipToCustomer_4855
Customer_6829,Country_4,ShipToCustomer_1275
Customer_6829,Country_4,ShipToCustomer_4260
Customer_6829,Country_4,ShipToCustomer_7694
Customer_6831,Country_1,ShipToCustomer_3779
Customer_6831,Country_1,ShipToCustomer_550
Customer_6831,Country_1,ShipToCustomer_980
Customer_6832,Country_3,ShipToCustomer_7479
Customer_6834,Country_12,ShipToCustomer_4220
Customer_6834,Country_12,ShipToCustomer_9603
Customer_6835,Country_5,ShipToCustomer_3844
Customer_6835,Country_5,ShipToCustomer_8747
Customer_6836,Country_12,ShipToCustomer_3650
Customer_6837,Country_15,ShipToCustomer_8660
Customer_6837,Country_15,ShipToCustomer_9870
Customer_684,Country_5,ShipToCustomer_4050
Customer_684,Country_5,ShipToCustomer_8014
Customer_6840,Country_1,ShipToCustomer_7402
Customer_6841,Country_3,ShipToCustomer_1005
Customer_6843,Country_13,ShipToCustomer_4640
Customer_6844,Country_10,ShipToCustomer_5726
Customer_6845,Country_9,ShipToCustomer_7201
Customer_6845,Country_9,ShipToCustomer_8312
Customer_6846,Country_4,ShipToCustomer_6127
Customer_6846,Country_4,ShipToCustomer_8204
Customer_6847,Country_13,ShipToCustomer_1083
Customer_6847,Country_13,ShipToCustomer_3784
Customer_6848,Country_13,ShipToCustomer_1283
Customer_6848,Country_13,ShipToCustomer_1963
Customer_6848,Country_13,ShipToCustomer_2110
Customer_6849,Country_15,ShipToCustomer_743
Customer_685,Country_14,ShipToCustomer_5674
Customer_6850,Country_2,ShipToCustomer_3632
Customer_6850,Country_2,ShipToCustomer_9659
Customer_6851,Country_13,ShipToCustomer_6380
