MATERIAL,Sourcing_Plant,Sourcing_Vendor
MAT008006,Plant_481,Vendor_762
MAT008007,Plant_107,Vendor_747
MAT008008,Plant_699,Vendor_705
MAT008009,Plant_226,Vendor_664
MAT008010,Plant_689,Vendor_437
MAT008011,Plant_708,Vendor_110
MAT008012,Plant_682,Vendor_473
MAT008013,Plant_176,Vendor_373
MAT008014,Plant_590,Vendor_953
MAT008015,Plant_258,Vendor_44
MAT008016,Plant_559,Vendor_104
MAT008017,Plant_193,Vendor_547
MAT008018,Plant_340,Vendor_869
MAT008019,Plant_774,Vendor_760
MAT008020,Plant_624,Vendor_262
MAT008021,Plant_241,Vendor_814
MAT008022,Plant_488,Vendor_669
MAT008023,Plant_665,Vendor_823
MAT008024,Plant_306,Vendor_696
MAT008025,Plant_751,Vendor_636
MAT008026,Plant_588,Vendor_246
MAT008027,Plant_190,Vendor_946
MAT008028,Plant_90,Vendor_206
MAT008029,Plant_251,Vendor_480
MAT008030,Plant_379,Vendor_648
MAT008031,Plant_164,Vendor_280
MAT008032,Plant_683,Vendor_32
MAT008033,Plant_351,Vendor_933
MAT008034,Plant_407,Vendor_681
MAT008035,Plant_276,Vendor_393
MAT008036,Plant_618,Vendor_551
MAT008037,Plant_527,Vendor_439
MAT008038,Plant_247,Vendor_792
MAT008039,Plant_574,Vendor_811
MAT008040,Plant_327,Vendor_457
MAT008041,Plant_240,Vendor_423
MAT008042,Plant_395,Vendor_348
MAT008043,Plant_300,Vendor_252
MAT008044,Plant_95,Vendor_286
MAT008045,Plant_43,Vendor_180
MAT008046,Plant_216,Vendor_335
MAT008047,Plant_44,Vendor_79
MAT008048,Plant_587,Vendor_164
MAT008049,Plant_501,Vendor_44
MAT008050,Plant_395,Vendor_632
MAT008051,Plant_785,Vendor_445
MAT008052,Plant_475,Vendor_639
MAT008053,Plant_521,Vendor_430
MAT008054,Plant_296,Vendor_3
MAT008055,Plant_257,Vendor_756
MAT008056,Plant_725,Vendor_35
MAT008057,Plant_395,Vendor_254
MAT008058,Plant_490,Vendor_682
MAT008059,Plant_621,Vendor_934
MAT008060,Plant_143,Vendor_7
MAT008061,Plant_294,Vendor_392
MAT008062,Plant_376,Vendor_733
MAT008063,Plant_71,Vendor_557
MAT008064,Plant_766,Vendor_895
MAT008065,Plant_609,Vendor_575
MAT008066,Plant_667,Vendor_467
MAT008067,Plant_612,Vendor_530
MAT008068,Plant_417,Vendor_184
MAT008069,Plant_705,Vendor_960
MAT008070,Plant_338,Vendor_927
MAT008071,Plant_348,Vendor_100
MAT008072,Plant_698,Vendor_804
MAT008073,Plant_795,Vendor_179
MAT008074,Plant_694,Vendor_207
MAT008075,Plant_163,Vendor_141
MAT008076,Plant_754,Vendor_390
MAT008077,Plant_441,Vendor_207
MAT008078,Plant_765,Vendor_181
MAT008079,Plant_498,Vendor_180
MAT008080,Plant_635,Vendor_456
MAT008081,Plant_683,Vendor_447
MAT008082,Plant_283,Vendor_755
MAT008083,Plant_657,Vendor_447
MAT008084,Plant_183,Vendor_647
MAT008085,Plant_148,Vendor_593
MAT008086,Plant_561,Vendor_705
MAT008087,Plant_570,Vendor_556
MAT008088,Plant_152,Vendor_496
MAT008089,Plant_430,Vendor_115
MAT008090,Plant_587,Vendor_883
MAT008091,Plant_337,Vendor_307
MAT008092,Plant_656,Vendor_252
MAT008093,Plant_412,Vendor_108
MAT008094,Plant_540,Vendor_117
MAT008095,Plant_751,Vendor_812
MAT008096,Plant_706,Vendor_606
MAT008097,Plant_411,Vendor_818
MAT008098,Plant_312,Vendor_286
MAT008099,Plant_12,Vendor_869
MAT008100,Plant_607,Vendor_60
MAT008101,Plant_356,Vendor_949
MAT008102,Plant_224,Vendor_670
MAT008103,Plant_125,Vendor_440
MAT008104,Plant_200,Vendor_51
MAT008105,Plant_194,Vendor_722
MAT008106,Plant_52,Vendor_798
MAT008107,Plant_668,Vendor_883
MAT008108,Plant_605,Vendor_739
MAT008109,Plant_191,Vendor_744
MAT008110,Plant_199,Vendor_584
MAT008111,Plant_532,Vendor_844
MAT008112,Plant_31,Vendor_276
MAT008113,Plant_679,Vendor_840
MAT008114,Plant_597,Vendor_478
MAT008115,Plant_727,Vendor_797
MAT008116,Plant_273,Vendor_486
MAT008117,Plant_8,Vendor_793
MAT008118,Plant_684,Vendor_120
MAT008119,Plant_106,Vendor_688
MAT008120,Plant_62,Vendor_804
MAT008121,Plant_358,Vendor_522
MAT008122,Plant_767,Vendor_738
MAT008123,Plant_605,Vendor_122
MAT008124,Plant_320,Vendor_196
MAT008125,Plant_381,Vendor_872
MAT008126,Plant_800,Vendor_975
MAT008127,Plant_598,Vendor_254
MAT008128,Plant_557,Vendor_113
MAT008129,Plant_234,Vendor_511
MAT008130,Plant_681,Vendor_256
MAT008131,Plant_33,Vendor_692
MAT008132,Plant_634,Vendor_385
MAT008133,Plant_631,Vendor_627
MAT008134,Plant_534,Vendor_950
MAT008135,Plant_711,Vendor_408
MAT008136,Plant_622,Vendor_308
MAT008137,Plant_136,Vendor_988
MAT008138,Plant_50,Vendor_465
MAT008139,Plant_587,Vendor_603
MAT008140,Plant_732,Vendor_745
MAT008141,Plant_407,Vendor_492
MAT008142,Plant_79,Vendor_505
MAT008143,Plant_110,Vendor_537
MAT008144,Plant_785,Vendor_464
MAT008145,Plant_37,Vendor_996
MAT008146,Plant_175,Vendor_399
MAT008147,Plant_280,Vendor_650
MAT008148,Plant_390,Vendor_727
MAT008149,Plant_667,Vendor_65
MAT008150,Plant_270,Vendor_677
MAT008151,Plant_458,Vendor_484
MAT008152,Plant_589,Vendor_326
MAT008153,Plant_360,Vendor_760
MAT008154,Plant_19,Vendor_671
MAT008155,Plant_369,Vendor_318
MAT008156,Plant_170,Vendor_824
MAT008157,Plant_162,Vendor_777
MAT008158,Plant_406,Vendor_60
MAT008159,Plant_435,Vendor_797
MAT008160,Plant_471,Vendor_886
MAT008161,Plant_750,Vendor_337
MAT008162,Plant_646,Vendor_594
MAT008163,Plant_231,Vendor_187
MAT008164,Plant_693,Vendor_818
MAT008165,Plant_161,Vendor_437
MAT008166,Plant_353,Vendor_792
MAT008167,Plant_97,Vendor_20
MAT008168,Plant_210,Vendor_189
MAT008169,Plant_722,Vendor_182
MAT008170,Plant_673,Vendor_559
MAT008171,Plant_797,Vendor_234
MAT008172,Plant_400,Vendor_403
MAT008173,Plant_502,Vendor_53
MAT008174,Plant_608,Vendor_900
MAT008175,Plant_549,Vendor_278
MAT008176,Plant_304,Vendor_31
MAT008177,Plant_647,Vendor_593
MAT008178,Plant_74,Vendor_35
MAT008179,Plant_294,Vendor_966
MAT008180,Plant_626,Vendor_528
MAT008181,Plant_243,Vendor_295
MAT008182,Plant_705,Vendor_604
MAT008183,Plant_129,Vendor_643
MAT008184,Plant_462,Vendor_242
MAT008185,Plant_627,Vendor_111
MAT008186,Plant_526,Vendor_551
MAT008187,Plant_208,Vendor_782
MAT008188,Plant_199,Vendor_55
MAT008189,Plant_510,Vendor_350
MAT008190,Plant_780,Vendor_921
MAT008191,Plant_648,Vendor_421
MAT008192,Plant_239,Vendor_129
MAT008193,Plant_347,Vendor_191
MAT008194,Plant_21,Vendor_86
MAT008195,Plant_671,Vendor_514
MAT008196,Plant_682,Vendor_794
MAT008197,Plant_18,Vendor_396
MAT008198,Plant_685,Vendor_307
MAT008199,Plant_696,Vendor_771
MAT008200,Plant_163,Vendor_96
MAT008201,Plant_274,Vendor_534
MAT008202,Plant_505,Vendor_611
MAT008203,Plant_158,Vendor_82
MAT008204,Plant_781,Vendor_100
MAT008205,Plant_373,Vendor_411
MAT008206,Plant_475,Vendor_970
MAT008207,Plant_602,Vendor_35
MAT008208,Plant_405,Vendor_857
MAT008209,Plant_747,Vendor_865
MAT008210,Plant_546,Vendor_617
MAT008211,Plant_740,Vendor_845
MAT008212,Plant_419,Vendor_321
MAT008213,Plant_561,Vendor_724
MAT008214,Plant_466,Vendor_760
MAT008215,Plant_67,Vendor_16
MAT008216,Plant_551,Vendor_259
MAT008217,Plant_160,Vendor_424
MAT008218,Plant_341,Vendor_313
MAT008219,Plant_366,Vendor_697
MAT008220,Plant_586,Vendor_522
MAT008221,Plant_458,Vendor_523
MAT008222,Plant_45,Vendor_664
MAT008223,Plant_625,Vendor_742
MAT008224,Plant_674,Vendor_534
MAT008225,Plant_561,Vendor_647
MAT008226,Plant_791,Vendor_989
MAT008227,Plant_155,Vendor_863
MAT008228,Plant_95,Vendor_79
MAT008229,Plant_596,Vendor_227
MAT008230,Plant_137,Vendor_595
MAT008231,Plant_286,Vendor_172
MAT008232,Plant_510,Vendor_340
MAT008233,Plant_415,Vendor_461
MAT008234,Plant_597,Vendor_305
MAT008235,Plant_260,Vendor_500
MAT008236,Plant_86,Vendor_624
MAT008237,Plant_706,Vendor_749
MAT008238,Plant_387,Vendor_478
MAT008239,Plant_599,Vendor_756
MAT008240,Plant_412,Vendor_814
MAT008241,Plant_600,Vendor_219
MAT008242,Plant_601,Vendor_964
MAT008243,Plant_266,Vendor_733
MAT008244,Plant_472,Vendor_736
MAT008245,Plant_608,Vendor_606
MAT008246,Plant_315,Vendor_567
MAT008247,Plant_514,Vendor_126
MAT008248,Plant_136,Vendor_900
MAT008249,Plant_397,Vendor_413
MAT008250,Plant_434,Vendor_842
MAT008251,Plant_48,Vendor_247
MAT008252,Plant_104,Vendor_371
MAT008253,Plant_563,Vendor_157
MAT008254,Plant_420,Vendor_343
MAT008255,Plant_349,Vendor_667
MAT008256,Plant_93,Vendor_389
MAT008257,Plant_5,Vendor_294
MAT008258,Plant_134,Vendor_188
MAT008259,Plant_518,Vendor_66
MAT008260,Plant_348,Vendor_431
MAT008261,Plant_312,Vendor_240
MAT008262,Plant_474,Vendor_801
MAT008263,Plant_677,Vendor_887
MAT008264,Plant_108,Vendor_329
MAT008265,Plant_689,Vendor_895
MAT008266,Plant_570,Vendor_799
MAT008267,Plant_148,Vendor_200
MAT008268,Plant_554,Vendor_150
MAT008269,Plant_752,Vendor_543
MAT008270,Plant_320,Vendor_826
MAT008271,Plant_219,Vendor_695
MAT008272,Plant_701,Vendor_240
MAT008273,Plant_509,Vendor_196
MAT008274,Plant_475,Vendor_798
MAT008275,Plant_659,Vendor_951
MAT008276,Plant_318,Vendor_516
MAT008277,Plant_750,Vendor_485
MAT008278,Plant_538,Vendor_466
MAT008279,Plant_727,Vendor_658
MAT008280,Plant_211,Vendor_629
MAT008281,Plant_462,Vendor_452
MAT008282,Plant_743,Vendor_967
MAT008283,Plant_655,Vendor_963
MAT008284,Plant_269,Vendor_927
MAT008285,Plant_478,Vendor_359
MAT008286,Plant_639,Vendor_77
MAT008287,Plant_353,Vendor_117
MAT008288,Plant_454,Vendor_527
MAT008289,Plant_527,Vendor_845
MAT008290,Plant_287,Vendor_534
MAT008291,Plant_169,Vendor_192
MAT008292,Plant_75,Vendor_101
MAT008293,Plant_75,Vendor_448
MAT008294,Plant_188,Vendor_813
MAT008295,Plant_595,Vendor_658
MAT008296,Plant_748,Vendor_567
MAT008297,Plant_506,Vendor_17
MAT008298,Plant_353,Vendor_454
MAT008299,Plant_503,Vendor_377
MAT008300,Plant_587,Vendor_761
MAT008301,Plant_306,Vendor_674
MAT008302,Plant_472,Vendor_599
MAT008303,Plant_550,Vendor_110
MAT008304,Plant_541,Vendor_136
MAT008305,Plant_458,Vendor_669
MAT008306,Plant_276,Vendor_720
MAT008307,Plant_754,Vendor_332
MAT008308,Plant_566,Vendor_788
MAT008309,Plant_694,Vendor_510
MAT008310,Plant_408,Vendor_798
MAT008311,Plant_583,Vendor_823
MAT008312,Plant_24,Vendor_895
MAT008313,Plant_132,Vendor_791
MAT008314,Plant_744,Vendor_522
MAT008315,Plant_459,Vendor_463
MAT008316,Plant_371,Vendor_842
MAT008317,Plant_782,Vendor_131
MAT008318,Plant_290,Vendor_719
MAT008319,Plant_545,Vendor_611
MAT008320,Plant_12,Vendor_82
MAT008321,Plant_591,Vendor_408
MAT008322,Plant_460,Vendor_219
MAT008323,Plant_777,Vendor_832
MAT008324,Plant_511,Vendor_36
MAT008325,Plant_574,Vendor_35
MAT008326,Plant_276,Vendor_303
MAT008327,Plant_567,Vendor_987
MAT008328,Plant_185,Vendor_305
MAT008329,Plant_32,Vendor_567
MAT008330,Plant_8,Vendor_284
MAT008331,Plant_570,Vendor_881
MAT008332,Plant_704,Vendor_734
MAT008333,Plant_385,Vendor_158
MAT008334,Plant_409,Vendor_900
MAT008335,Plant_350,Vendor_98
MAT008336,Plant_319,Vendor_651
MAT008337,Plant_649,Vendor_935
MAT008338,Plant_271,Vendor_475
MAT008339,Plant_684,Vendor_76
MAT008340,Plant_171,Vendor_478
MAT008341,Plant_578,Vendor_54
MAT008342,Plant_50,Vendor_699
MAT008343,Plant_770,Vendor_228
MAT008344,Plant_664,Vendor_730
MAT008345,Plant_429,Vendor_527
MAT008346,Plant_283,Vendor_593
MAT008347,Plant_337,Vendor_352
MAT008348,Plant_246,Vendor_410
MAT008349,Plant_344,Vendor_931
MAT008350,Plant_704,Vendor_749
MAT008351,Plant_734,Vendor_800
MAT008352,Plant_134,Vendor_806
MAT008353,Plant_56,Vendor_63
MAT008354,Plant_795,Vendor_603
MAT008355,Plant_588,Vendor_118
MAT008356,Plant_365,Vendor_744
MAT008357,Plant_693,Vendor_675
MAT008358,Plant_611,Vendor_425
MAT008359,Plant_568,Vendor_390
MAT008360,Plant_238,Vendor_160
MAT008361,Plant_51,Vendor_42
MAT008362,Plant_152,Vendor_780
MAT008363,Plant_680,Vendor_370
MAT008364,Plant_187,Vendor_569
MAT008365,Plant_8,Vendor_853
MAT008366,Plant_389,Vendor_372
MAT008367,Plant_636,Vendor_959
MAT008368,Plant_438,Vendor_914
MAT008369,Plant_277,Vendor_514
MAT008370,Plant_184,Vendor_67
MAT008371,Plant_729,Vendor_141
MAT008372,Plant_440,Vendor_642
MAT008373,Plant_173,Vendor_125
MAT008374,Plant_368,Vendor_157
MAT008375,Plant_361,Vendor_823
MAT008376,Plant_474,Vendor_25
MAT008377,Plant_609,Vendor_268
MAT008378,Plant_616,Vendor_209
MAT008379,Plant_760,Vendor_705
MAT008380,Plant_541,Vendor_601
MAT008381,Plant_781,Vendor_878
MAT008382,Plant_14,Vendor_845
MAT008383,Plant_472,Vendor_473
MAT008384,Plant_173,Vendor_455
MAT008385,Plant_236,Vendor_751
MAT008386,Plant_794,Vendor_789
MAT008387,Plant_788,Vendor_933
MAT008388,Plant_402,Vendor_270
MAT008389,Plant_202,Vendor_216
MAT008390,Plant_196,Vendor_455
MAT008391,Plant_631,Vendor_251
MAT008392,Plant_384,Vendor_135
MAT008393,Plant_211,Vendor_555
MAT008394,Plant_515,Vendor_333
MAT008395,Plant_558,Vendor_23
MAT008396,Plant_197,Vendor_937
MAT008397,Plant_80,Vendor_790
MAT008398,Plant_731,Vendor_130
MAT008399,Plant_28,Vendor_311
MAT008400,Plant_253,Vendor_363
MAT008401,Plant_775,Vendor_209
MAT008402,Plant_667,Vendor_823
MAT008403,Plant_765,Vendor_436
MAT008404,Plant_497,Vendor_750
MAT008405,Plant_225,Vendor_915
MAT008406,Plant_161,Vendor_332
MAT008407,Plant_472,Vendor_750
MAT008408,Plant_424,Vendor_687
MAT008409,Plant_571,Vendor_319
MAT008410,Plant_105,Vendor_263
MAT008411,Plant_310,Vendor_755
MAT008412,Plant_218,Vendor_220
MAT008413,Plant_792,Vendor_300
MAT008414,Plant_736,Vendor_94
MAT008415,Plant_655,Vendor_376
MAT008416,Plant_78,Vendor_606
MAT008417,Plant_519,Vendor_709
MAT008418,Plant_32,Vendor_825
MAT008419,Plant_576,Vendor_934
MAT008420,Plant_641,Vendor_544
MAT008421,Plant_670,Vendor_95
MAT008422,Plant_471,Vendor_500
MAT008423,Plant_71,Vendor_586
MAT008424,Plant_582,Vendor_600
MAT008425,Plant_666,Vendor_952
MAT008426,Plant_508,Vendor_393
MAT008427,Plant_711,Vendor_435
MAT008428,Plant_547,Vendor_826
MAT008429,Plant_258,Vendor_270
MAT008430,Plant_334,Vendor_519
MAT008431,Plant_419,Vendor_122
MAT008432,Plant_185,Vendor_379
MAT008433,Plant_430,Vendor_112
MAT008434,Plant_423,Vendor_719
MAT008435,Plant_221,Vendor_248
MAT008436,Plant_328,Vendor_395
MAT008437,Plant_430,Vendor_354
MAT008438,Plant_438,Vendor_829
MAT008439,Plant_235,Vendor_765
MAT008440,Plant_391,Vendor_201
MAT008441,Plant_494,Vendor_673
MAT008442,Plant_718,Vendor_695
MAT008443,Plant_616,Vendor_325
MAT008444,Plant_698,Vendor_941
MAT008445,Plant_168,Vendor_987
MAT008446,Plant_112,Vendor_714
MAT008447,Plant_19,Vendor_996
MAT008448,Plant_608,Vendor_968
MAT008449,Plant_556,Vendor_287
MAT008450,Plant_355,Vendor_43
MAT008451,Plant_697,Vendor_395
MAT008452,Plant_131,Vendor_387
MAT008453,Plant_542,Vendor_692
MAT008454,Plant_302,Vendor_356
MAT008455,Plant_606,Vendor_437
MAT008456,Plant_467,Vendor_31
MAT008457,Plant_13,Vendor_234
MAT008458,Plant_642,Vendor_542
MAT008459,Plant_596,Vendor_330
MAT008460,Plant_658,Vendor_686
MAT008461,Plant_138,Vendor_66
MAT008462,Plant_293,Vendor_646
MAT008463,Plant_629,Vendor_905
MAT008464,Plant_778,Vendor_318
MAT008465,Plant_799,Vendor_811
MAT008466,Plant_680,Vendor_686
MAT008467,Plant_283,Vendor_699
MAT008468,Plant_377,Vendor_487
MAT008469,Plant_636,Vendor_294
MAT008470,Plant_444,Vendor_40
MAT008471,Plant_31,Vendor_316
MAT008472,Plant_767,Vendor_618
MAT008473,Plant_94,Vendor_63
MAT008474,Plant_329,Vendor_84
MAT008475,Plant_17,Vendor_966
MAT008476,Plant_593,Vendor_736
MAT008477,Plant_655,Vendor_127
MAT008478,Plant_336,Vendor_551
MAT008479,Plant_611,Vendor_14
MAT008480,Plant_284,Vendor_583
MAT008481,Plant_46,Vendor_100
MAT008482,Plant_653,Vendor_951
MAT008483,Plant_442,Vendor_870
MAT008484,Plant_194,Vendor_59
MAT008485,Plant_349,Vendor_673
MAT008486,Plant_64,Vendor_260
MAT008487,Plant_296,Vendor_646
MAT008488,Plant_46,Vendor_889
MAT008489,Plant_442,Vendor_988
MAT008490,Plant_648,Vendor_445
MAT008491,Plant_717,Vendor_351
MAT008492,Plant_213,Vendor_2
MAT008493,Plant_313,Vendor_945
MAT008494,Plant_549,Vendor_121
MAT008495,Plant_556,Vendor_691
MAT008496,Plant_261,Vendor_613
MAT008497,Plant_627,Vendor_992
MAT008498,Plant_339,Vendor_145
MAT008499,Plant_706,Vendor_477
MAT008500,Plant_503,Vendor_205
MAT008501,Plant_742,Vendor_853
MAT008502,Plant_518,Vendor_532
MAT008503,Plant_120,Vendor_912
MAT008504,Plant_658,Vendor_540
MAT008505,Plant_430,Vendor_637
MAT008506,Plant_790,Vendor_725
MAT008507,Plant_79,Vendor_313
MAT008508,Plant_228,Vendor_573
MAT008509,Plant_80,Vendor_732
MAT008510,Plant_253,Vendor_824
MAT008511,Plant_661,Vendor_11
MAT008512,Plant_618,Vendor_754
MAT008513,Plant_497,Vendor_669
MAT008514,Plant_627,Vendor_964
MAT008515,Plant_669,Vendor_83
MAT008516,Plant_221,Vendor_914
MAT008517,Plant_777,Vendor_608
MAT008518,Plant_534,Vendor_459
MAT008519,Plant_137,Vendor_637
MAT008520,Plant_86,Vendor_232
MAT008521,Plant_4,Vendor_600
MAT008522,Plant_217,Vendor_125
MAT008523,Plant_313,Vendor_27
MAT008524,Plant_786,Vendor_833
MAT008525,Plant_174,Vendor_17
MAT008526,Plant_647,Vendor_96
MAT008527,Plant_401,Vendor_686
MAT008528,Plant_179,Vendor_322
MAT008529,Plant_192,Vendor_524
MAT008530,Plant_613,Vendor_247
MAT008531,Plant_57,Vendor_139
MAT008532,Plant_36,Vendor_626
MAT008533,Plant_392,Vendor_716
MAT008534,Plant_719,Vendor_123
MAT008535,Plant_555,Vendor_391
MAT008536,Plant_302,Vendor_720
MAT008537,Plant_300,Vendor_218
MAT008538,Plant_789,Vendor_353
MAT008539,Plant_667,Vendor_277
MAT008540,Plant_419,Vendor_449
MAT008541,Plant_750,Vendor_32
MAT008542,Plant_87,Vendor_42
MAT008543,Plant_334,Vendor_987
MAT008544,Plant_96,Vendor_332
MAT008545,Plant_626,Vendor_788
MAT008546,Plant_780,Vendor_616
MAT008547,Plant_32,Vendor_580
MAT008548,Plant_301,Vendor_848
MAT008549,Plant_613,Vendor_762
MAT008550,Plant_326,Vendor_227
MAT008551,Plant_787,Vendor_981
MAT008552,Plant_213,Vendor_121
MAT008553,Plant_326,Vendor_455
MAT008554,Plant_642,Vendor_340
MAT008555,Plant_689,Vendor_784
MAT008556,Plant_454,Vendor_640
MAT008557,Plant_362,Vendor_800
MAT008558,Plant_60,Vendor_65
MAT008559,Plant_677,Vendor_181
MAT008560,Plant_688,Vendor_419
MAT008561,Plant_65,Vendor_425
MAT008562,Plant_37,Vendor_641
MAT008563,Plant_24,Vendor_78
MAT008564,Plant_306,Vendor_309
MAT008565,Plant_595,Vendor_477
MAT008566,Plant_554,Vendor_856
MAT008567,Plant_95,Vendor_812
MAT008568,Plant_200,Vendor_175
MAT008569,Plant_461,Vendor_139
MAT008570,Plant_387,Vendor_597
MAT008571,Plant_209,Vendor_692
MAT008572,Plant_372,Vendor_821
MAT008573,Plant_347,Vendor_305
MAT008574,Plant_49,Vendor_150
MAT008575,Plant_200,Vendor_488
MAT008576,Plant_401,Vendor_764
MAT008577,Plant_760,Vendor_16
MAT008578,Plant_765,Vendor_824
MAT008579,Plant_110,Vendor_48
MAT008580,Plant_767,Vendor_480
MAT008581,Plant_625,Vendor_696
MAT008582,Plant_632,Vendor_619
MAT008583,Plant_604,Vendor_401
MAT008584,Plant_394,Vendor_336
MAT008585,Plant_183,Vendor_774
MAT008586,Plant_30,Vendor_363
MAT008587,Plant_602,Vendor_587
MAT008588,Plant_187,Vendor_275
MAT008589,Plant_413,Vendor_867
MAT008590,Plant_260,Vendor_625
MAT008591,Plant_227,Vendor_297
MAT008592,Plant_82,Vendor_497
MAT008593,Plant_88,Vendor_679
MAT008594,Plant_498,Vendor_879
MAT008595,Plant_186,Vendor_56
MAT008596,Plant_119,Vendor_639
MAT008597,Plant_676,Vendor_577
MAT008598,Plant_723,Vendor_278
MAT008599,Plant_282,Vendor_776
MAT008600,Plant_752,Vendor_502
MAT008601,Plant_582,Vendor_303
MAT008602,Plant_408,Vendor_922
MAT008603,Plant_350,Vendor_928
MAT008604,Plant_406,Vendor_354
MAT008605,Plant_630,Vendor_572
MAT008606,Plant_215,Vendor_396
MAT008607,Plant_97,Vendor_121
MAT008608,Plant_583,Vendor_356
MAT008609,Plant_254,Vendor_695
MAT008610,Plant_407,Vendor_983
MAT008611,Plant_783,Vendor_917
MAT008612,Plant_531,Vendor_74
MAT008613,Plant_583,Vendor_331
MAT008614,Plant_419,Vendor_424
MAT008615,Plant_764,Vendor_427
MAT008616,Plant_244,Vendor_218
MAT008617,Plant_488,Vendor_530
MAT008618,Plant_600,Vendor_841
MAT008619,Plant_502,Vendor_844
MAT008620,Plant_396,Vendor_815
MAT008621,Plant_450,Vendor_242
MAT008622,Plant_620,Vendor_314
MAT008623,Plant_549,Vendor_351
MAT008624,Plant_370,Vendor_315
MAT008625,Plant_641,Vendor_791
MAT008626,Plant_121,Vendor_367
MAT008627,Plant_471,Vendor_119
MAT008628,Plant_281,Vendor_989
MAT008629,Plant_150,Vendor_368
MAT008630,Plant_147,Vendor_42
MAT008631,Plant_57,Vendor_490
MAT008632,Plant_648,Vendor_841
MAT008633,Plant_75,Vendor_544
MAT008634,Plant_168,Vendor_491
MAT008635,Plant_488,Vendor_657
MAT008636,Plant_467,Vendor_395
MAT008637,Plant_615,Vendor_459
MAT008638,Plant_682,Vendor_830
MAT008639,Plant_632,Vendor_134
MAT008640,Plant_490,Vendor_876
MAT008641,Plant_549,Vendor_396
MAT008642,Plant_681,Vendor_170
MAT008643,Plant_231,Vendor_700
MAT008644,Plant_573,Vendor_331
MAT008645,Plant_462,Vendor_38
MAT008646,Plant_137,Vendor_797
MAT008647,Plant_793,Vendor_272
MAT008648,Plant_683,Vendor_672
MAT008649,Plant_309,Vendor_979
MAT008650,Plant_708,Vendor_741
MAT008651,Plant_390,Vendor_851
MAT008652,Plant_25,Vendor_319
MAT008653,Plant_440,Vendor_267
MAT008654,Plant_769,Vendor_586
MAT008655,Plant_453,Vendor_839
MAT008656,Plant_464,Vendor_895
MAT008657,Plant_206,Vendor_572
MAT008658,Plant_99,Vendor_944
MAT008659,Plant_622,Vendor_139
MAT008660,Plant_60,Vendor_142
MAT008661,Plant_70,Vendor_42
MAT008662,Plant_426,Vendor_514
MAT008663,Plant_719,Vendor_196
MAT008664,Plant_474,Vendor_160
MAT008665,Plant_638,Vendor_348
MAT008666,Plant_126,Vendor_923
MAT008667,Plant_332,Vendor_284
MAT008668,Plant_292,Vendor_228
MAT008669,Plant_286,Vendor_6
MAT008670,Plant_460,Vendor_417
MAT008671,Plant_570,Vendor_524
MAT008672,Plant_384,Vendor_359
MAT008673,Plant_428,Vendor_323
MAT008674,Plant_33,Vendor_580
MAT008675,Plant_283,Vendor_411
MAT008676,Plant_703,Vendor_602
MAT008677,Plant_328,Vendor_825
MAT008678,Plant_615,Vendor_239
MAT008679,Plant_686,Vendor_824
MAT008680,Plant_493,Vendor_95
MAT008681,Plant_600,Vendor_622
MAT008682,Plant_561,Vendor_911
MAT008683,Plant_184,Vendor_363
MAT008684,Plant_685,Vendor_589
MAT008685,Plant_520,Vendor_783
MAT008686,Plant_354,Vendor_918
MAT008687,Plant_711,Vendor_252
MAT008688,Plant_380,Vendor_937
MAT008689,Plant_339,Vendor_496
MAT008690,Plant_197,Vendor_891
MAT008691,Plant_629,Vendor_820
MAT008692,Plant_408,Vendor_857
MAT008693,Plant_375,Vendor_937
MAT008694,Plant_490,Vendor_814
MAT008695,Plant_142,Vendor_805
MAT008696,Plant_149,Vendor_447
MAT008697,Plant_489,Vendor_419
MAT008698,Plant_283,Vendor_801
MAT008699,Plant_122,Vendor_665
MAT008700,Plant_291,Vendor_102
MAT008701,Plant_3,Vendor_431
MAT008702,Plant_653,Vendor_483
MAT008703,Plant_485,Vendor_650
MAT008704,Plant_491,Vendor_461
MAT008705,Plant_111,Vendor_999
MAT008706,Plant_744,Vendor_525
MAT008707,Plant_94,Vendor_509
MAT008708,Plant_686,Vendor_114
MAT008709,Plant_203,Vendor_574
MAT008710,Plant_250,Vendor_476
MAT008711,Plant_483,Vendor_385
MAT008712,Plant_376,Vendor_244
MAT008713,Plant_697,Vendor_507
MAT008714,Plant_48,Vendor_411
MAT008715,Plant_586,Vendor_417
MAT008716,Plant_106,Vendor_203
MAT008717,Plant_597,Vendor_387
MAT008718,Plant_748,Vendor_253
MAT008719,Plant_755,Vendor_888
MAT008720,Plant_642,Vendor_770
MAT008721,Plant_71,Vendor_761
MAT008722,Plant_614,Vendor_602
MAT008723,Plant_639,Vendor_255
MAT008724,Plant_284,Vendor_98
MAT008725,Plant_369,Vendor_988
MAT008726,Plant_286,Vendor_301
MAT008727,Plant_339,Vendor_65
MAT008728,Plant_773,Vendor_251
MAT008729,Plant_77,Vendor_449
MAT008730,Plant_703,Vendor_718
MAT008731,Plant_54,Vendor_543
MAT008732,Plant_746,Vendor_318
MAT008733,Plant_327,Vendor_192
