MATERIAL,BRAND,SUB_BRAND
MAT007848,Brand_654,Sub_Brand_100
MAT007849,Brand_7193,Sub_Brand_38
MAT007850,Brand_1602,Sub_Brand_20
MAT007851,Brand_5204,Sub_Brand_141
MAT007852,Brand_39,Sub_Brand_104
MAT007853,Brand_2246,Sub_Brand_146
MAT007854,Brand_4147,Sub_Brand_139
MAT007855,Brand_3563,Sub_Brand_109
MAT007856,Brand_4719,Sub_Brand_69
MAT007857,Brand_1884,Sub_Brand_52
MAT007858,Brand_1885,Sub_Brand_48
MAT007859,Brand_4726,Sub_Brand_41
MAT007860,Brand_3781,Sub_Brand_62
MAT007861,Brand_3170,Sub_Brand_100
MAT007862,Brand_2904,Sub_Brand_57
MAT007863,Brand_6226,Sub_Brand_81
MAT007864,Brand_7428,Sub_Brand_90
MAT007865,Brand_6483,Sub_Brand_73
MAT007866,Brand_3638,Sub_Brand_39
MAT007867,Brand_5187,Sub_Brand_3
MAT007868,Brand_2149,Sub_Brand_45
MAT007869,Brand_4894,Sub_Brand_54
MAT007870,Brand_7109,Sub_Brand_118
MAT007871,Brand_4472,Sub_Brand_55
MAT007872,Brand_1594,Sub_Brand_3
MAT007873,Brand_7665,Sub_Brand_42
MAT007874,Brand_988,Sub_Brand_126
MAT007875,Brand_919,Sub_Brand_89
MAT007876,Brand_6796,Sub_Brand_88
MAT007877,Brand_1532,Sub_Brand_116
MAT007878,Brand_4787,Sub_Brand_125
MAT007879,Brand_2353,Sub_Brand_25
MAT007880,Brand_6254,Sub_Brand_46
MAT007881,Brand_1758,Sub_Brand_111
MAT007882,Brand_5887,Sub_Brand_124
MAT007883,Brand_5057,Sub_Brand_92
MAT007884,Brand_5761,Sub_Brand_41
MAT007885,Brand_3187,Sub_Brand_61
MAT007886,Brand_4671,Sub_Brand_98
MAT007887,Brand_627,Sub_Brand_127
MAT007888,Brand_7323,Sub_Brand_125
MAT007889,Brand_4379,Sub_Brand_111
MAT007890,Brand_7806,Sub_Brand_62
MAT007891,Brand_1361,Sub_Brand_62
MAT007892,Brand_531,Sub_Brand_134
MAT007893,Brand_3305,Sub_Brand_56
MAT007894,Brand_714,Sub_Brand_143
MAT007895,Brand_436,Sub_Brand_37
MAT007896,Brand_4653,Sub_Brand_12
MAT007897,Brand_4512,Sub_Brand_113
MAT007898,Brand_6160,Sub_Brand_34
MAT007899,Brand_7168,Sub_Brand_21
MAT007900,Brand_5927,Sub_Brand_1
MAT007901,Brand_7120,Sub_Brand_38
MAT007902,Brand_3979,Sub_Brand_38
MAT007903,Brand_763,Sub_Brand_13
MAT007904,Brand_5309,Sub_Brand_85
MAT007905,Brand_7418,Sub_Brand_84
MAT007906,Brand_260,Sub_Brand_85
MAT007907,Brand_4917,Sub_Brand_111
MAT007908,Brand_923,Sub_Brand_62
MAT007909,Brand_681,Sub_Brand_10
MAT007910,Brand_3843,Sub_Brand_68
MAT007911,Brand_5047,Sub_Brand_74
MAT007912,Brand_202,Sub_Brand_84
MAT007913,Brand_5427,Sub_Brand_52
MAT007914,Brand_5316,Sub_Brand_41
MAT007915,Brand_904,Sub_Brand_122
MAT007916,Brand_4835,Sub_Brand_24
MAT007917,Brand_6098,Sub_Brand_96
MAT007918,Brand_4855,Sub_Brand_13
MAT007919,Brand_6405,Sub_Brand_50
MAT007920,Brand_369,Sub_Brand_107
MAT007921,Brand_2861,Sub_Brand_135
MAT007922,Brand_2915,Sub_Brand_150
MAT007923,Brand_7853,Sub_Brand_45
MAT007924,Brand_1859,Sub_Brand_40
MAT007925,Brand_265,Sub_Brand_35
MAT007926,Brand_2489,Sub_Brand_81
MAT007927,Brand_6407,Sub_Brand_136
MAT007928,Brand_3989,Sub_Brand_140
MAT007929,Brand_595,Sub_Brand_27
MAT007930,Brand_447,Sub_Brand_131
MAT007931,Brand_6771,Sub_Brand_34
MAT007932,Brand_777,Sub_Brand_126
MAT007933,Brand_6285,Sub_Brand_114
MAT007934,Brand_3881,Sub_Brand_13
MAT007935,Brand_6382,Sub_Brand_57
MAT007936,Brand_2992,Sub_Brand_10
MAT007937,Brand_1150,Sub_Brand_93
MAT007938,Brand_6294,Sub_Brand_29
MAT007939,Brand_2267,Sub_Brand_4
MAT007940,Brand_7575,Sub_Brand_77
MAT007941,Brand_3821,Sub_Brand_146
MAT007942,Brand_6175,Sub_Brand_129
MAT007943,Brand_6897,Sub_Brand_129
MAT007944,Brand_3426,Sub_Brand_147
MAT007945,Brand_6866,Sub_Brand_106
MAT007946,Brand_4541,Sub_Brand_135
MAT007947,Brand_4522,Sub_Brand_31
MAT007948,Brand_7010,Sub_Brand_81
MAT007949,Brand_428,Sub_Brand_138
MAT007950,Brand_7197,Sub_Brand_3
MAT007951,Brand_1814,Sub_Brand_66
MAT007952,Brand_6188,Sub_Brand_35
MAT007953,Brand_5954,Sub_Brand_60
MAT007954,Brand_3951,Sub_Brand_106
MAT007955,Brand_4121,Sub_Brand_75
MAT007956,Brand_6465,Sub_Brand_44
MAT007957,Brand_7612,Sub_Brand_59
MAT007958,Brand_6759,Sub_Brand_112
MAT007959,Brand_2795,Sub_Brand_120
MAT007960,Brand_5748,Sub_Brand_29
MAT007961,Brand_402,Sub_Brand_68
MAT007962,Brand_6916,Sub_Brand_115
MAT007963,Brand_4018,Sub_Brand_72
MAT007964,Brand_6296,Sub_Brand_18
MAT007965,Brand_6080,Sub_Brand_60
MAT007966,Brand_3117,Sub_Brand_94
MAT007967,Brand_6947,Sub_Brand_75
MAT007968,Brand_6284,Sub_Brand_148
MAT007969,Brand_2360,Sub_Brand_141
MAT007970,Brand_6961,Sub_Brand_54
MAT007971,Brand_1203,Sub_Brand_124
MAT007972,Brand_3693,Sub_Brand_11
MAT007973,Brand_1134,Sub_Brand_73
MAT007974,Brand_2707,Sub_Brand_114
MAT007975,Brand_3688,Sub_Brand_104
MAT007976,Brand_876,Sub_Brand_22
MAT007977,Brand_803,Sub_Brand_144
MAT007978,Brand_7165,Sub_Brand_74
MAT007979,Brand_5158,Sub_Brand_109
MAT007980,Brand_2595,Sub_Brand_114
MAT007981,Brand_1448,Sub_Brand_73
MAT007982,Brand_751,Sub_Brand_109
MAT007983,Brand_5745,Sub_Brand_45
MAT007984,Brand_7864,Sub_Brand_136
MAT007985,Brand_1575,Sub_Brand_95
MAT007986,Brand_2554,Sub_Brand_91
MAT007987,Brand_4440,Sub_Brand_55
MAT007988,Brand_4605,Sub_Brand_13
MAT007989,Brand_3206,Sub_Brand_38
MAT007990,Brand_2186,Sub_Brand_27
MAT007991,Brand_1387,Sub_Brand_55
MAT007992,Brand_4286,Sub_Brand_7
MAT007993,Brand_528,Sub_Brand_33
MAT007994,Brand_5329,Sub_Brand_135
MAT007995,Brand_5244,Sub_Brand_11
MAT007996,Brand_730,Sub_Brand_129
MAT007997,Brand_2573,Sub_Brand_6
MAT007998,Brand_6908,Sub_Brand_122
MAT007999,Brand_507,Sub_Brand_118
MAT008000,Brand_180,Sub_Brand_134
MAT008001,Brand_7328,Sub_Brand_105
MAT008002,Brand_3818,Sub_Brand_52
MAT008003,Brand_7340,Sub_Brand_103
MAT008004,Brand_1818,Sub_Brand_144
MAT008005,Brand_5570,Sub_Brand_101
MAT008006,Brand_3758,Sub_Brand_15
MAT008007,Brand_1333,Sub_Brand_128
MAT008008,Brand_4190,Sub_Brand_133
MAT008009,Brand_7216,Sub_Brand_9
MAT008010,Brand_6537,Sub_Brand_125
MAT008011,Brand_5421,Sub_Brand_53
MAT008012,Brand_4595,Sub_Brand_150
MAT008013,Brand_503,Sub_Brand_28
MAT008014,Brand_2930,Sub_Brand_126
MAT008015,Brand_745,Sub_Brand_5
MAT008016,Brand_2497,Sub_Brand_90
MAT008017,Brand_2957,Sub_Brand_69
MAT008018,Brand_49,Sub_Brand_2
MAT008019,Brand_419,Sub_Brand_70
MAT008020,Brand_792,Sub_Brand_95
MAT008021,Brand_835,Sub_Brand_57
MAT008022,Brand_4179,Sub_Brand_141
MAT008023,Brand_7666,Sub_Brand_46
MAT008024,Brand_5513,Sub_Brand_13
MAT008025,Brand_1817,Sub_Brand_8
MAT008026,Brand_7305,Sub_Brand_65
MAT008027,Brand_593,Sub_Brand_145
MAT008028,Brand_4383,Sub_Brand_148
MAT008029,Brand_6707,Sub_Brand_129
MAT008030,Brand_3821,Sub_Brand_87
MAT008031,Brand_2586,Sub_Brand_22
MAT008032,Brand_3145,Sub_Brand_91
MAT008033,Brand_2032,Sub_Brand_15
MAT008034,Brand_3853,Sub_Brand_62
MAT008035,Brand_4784,Sub_Brand_20
MAT008036,Brand_4752,Sub_Brand_91
MAT008037,Brand_4997,Sub_Brand_69
MAT008038,Brand_4840,Sub_Brand_67
MAT008039,Brand_473,Sub_Brand_28
MAT008040,Brand_1905,Sub_Brand_139
MAT008041,Brand_4312,Sub_Brand_75
MAT008042,Brand_2557,Sub_Brand_136
MAT008043,Brand_7828,Sub_Brand_71
MAT008044,Brand_5652,Sub_Brand_29
MAT008045,Brand_6660,Sub_Brand_27
MAT008046,Brand_4290,Sub_Brand_87
MAT008047,Brand_2490,Sub_Brand_44
MAT008048,Brand_1498,Sub_Brand_32
MAT008049,Brand_2929,Sub_Brand_10
MAT008050,Brand_6568,Sub_Brand_115
MAT008051,Brand_627,Sub_Brand_21
MAT008052,Brand_1284,Sub_Brand_93
MAT008053,Brand_563,Sub_Brand_103
MAT008054,Brand_4154,Sub_Brand_124
MAT008055,Brand_3675,Sub_Brand_125
MAT008056,Brand_289,Sub_Brand_38
MAT008057,Brand_4083,Sub_Brand_19
MAT008058,Brand_2424,Sub_Brand_22
MAT008059,Brand_5906,Sub_Brand_39
MAT008060,Brand_5642,Sub_Brand_111
MAT008061,Brand_7815,Sub_Brand_150
MAT008062,Brand_6090,Sub_Brand_68
MAT008063,Brand_1342,Sub_Brand_50
MAT008064,Brand_6890,Sub_Brand_149
MAT008065,Brand_2805,Sub_Brand_89
MAT008066,Brand_6766,Sub_Brand_110
MAT008067,Brand_2310,Sub_Brand_108
MAT008068,Brand_1169,Sub_Brand_129
MAT008069,Brand_415,Sub_Brand_70
MAT008070,Brand_7237,Sub_Brand_78
MAT008071,Brand_757,Sub_Brand_119
MAT008072,Brand_1840,Sub_Brand_125
MAT008073,Brand_6621,Sub_Brand_8
MAT008074,Brand_4288,Sub_Brand_146
MAT008075,Brand_5937,Sub_Brand_26
MAT008076,Brand_3723,Sub_Brand_86
MAT008077,Brand_4451,Sub_Brand_34
MAT008078,Brand_7270,Sub_Brand_78
MAT008079,Brand_6781,Sub_Brand_101
MAT008080,Brand_4620,Sub_Brand_136
MAT008081,Brand_3470,Sub_Brand_108
MAT008082,Brand_1903,Sub_Brand_85
MAT008083,Brand_2113,Sub_Brand_136
MAT008084,Brand_7894,Sub_Brand_146
MAT008085,Brand_5478,Sub_Brand_58
MAT008086,Brand_4649,Sub_Brand_61
MAT008087,Brand_992,Sub_Brand_11
MAT008088,Brand_1246,Sub_Brand_29
MAT008089,Brand_3458,Sub_Brand_132
MAT008090,Brand_4048,Sub_Brand_68
MAT008091,Brand_3171,Sub_Brand_135
MAT008092,Brand_4428,Sub_Brand_28
MAT008093,Brand_5237,Sub_Brand_51
MAT008094,Brand_4208,Sub_Brand_82
MAT008095,Brand_4807,Sub_Brand_110
MAT008096,Brand_7673,Sub_Brand_39
MAT008097,Brand_2305,Sub_Brand_39
MAT008098,Brand_6609,Sub_Brand_24
MAT008099,Brand_6535,Sub_Brand_129
MAT008100,Brand_1631,Sub_Brand_139
MAT008101,Brand_4672,Sub_Brand_114
MAT008102,Brand_6011,Sub_Brand_68
MAT008103,Brand_874,Sub_Brand_36
MAT008104,Brand_1231,Sub_Brand_103
MAT008105,Brand_214,Sub_Brand_135
MAT008106,Brand_5542,Sub_Brand_40
MAT008107,Brand_5266,Sub_Brand_10
MAT008108,Brand_2765,Sub_Brand_105
MAT008109,Brand_6536,Sub_Brand_126
MAT008110,Brand_5187,Sub_Brand_131
MAT008111,Brand_2171,Sub_Brand_18
MAT008112,Brand_3798,Sub_Brand_10
MAT008113,Brand_2347,Sub_Brand_38
MAT008114,Brand_1230,Sub_Brand_109
MAT008115,Brand_2868,Sub_Brand_135
MAT008116,Brand_3822,Sub_Brand_11
MAT008117,Brand_3523,Sub_Brand_14
MAT008118,Brand_4166,Sub_Brand_94
MAT008119,Brand_7502,Sub_Brand_7
MAT008120,Brand_1323,Sub_Brand_71
MAT008121,Brand_3536,Sub_Brand_100
MAT008122,Brand_7852,Sub_Brand_147
MAT008123,Brand_1522,Sub_Brand_109
MAT008124,Brand_4334,Sub_Brand_98
MAT008125,Brand_1225,Sub_Brand_148
MAT008126,Brand_489,Sub_Brand_48
MAT008127,Brand_3644,Sub_Brand_132
MAT008128,Brand_7885,Sub_Brand_79
MAT008129,Brand_5105,Sub_Brand_104
MAT008130,Brand_6752,Sub_Brand_62
MAT008131,Brand_930,Sub_Brand_143
MAT008132,Brand_7208,Sub_Brand_41
MAT008133,Brand_1941,Sub_Brand_62
MAT008134,Brand_1762,Sub_Brand_8
MAT008135,Brand_6414,Sub_Brand_113
MAT008136,Brand_1675,Sub_Brand_24
MAT008137,Brand_1898,Sub_Brand_18
MAT008138,Brand_6021,Sub_Brand_106
MAT008139,Brand_6594,Sub_Brand_27
MAT008140,Brand_7843,Sub_Brand_119
MAT008141,Brand_4801,Sub_Brand_134
MAT008142,Brand_287,Sub_Brand_10
MAT008143,Brand_4094,Sub_Brand_86
MAT008144,Brand_1498,Sub_Brand_97
MAT008145,Brand_5885,Sub_Brand_82
MAT008146,Brand_949,Sub_Brand_137
MAT008147,Brand_1616,Sub_Brand_134
MAT008148,Brand_6419,Sub_Brand_91
MAT008149,Brand_4452,Sub_Brand_86
MAT008150,Brand_4633,Sub_Brand_87
MAT008151,Brand_276,Sub_Brand_58
MAT008152,Brand_5365,Sub_Brand_134
MAT008153,Brand_1317,Sub_Brand_28
MAT008154,Brand_3652,Sub_Brand_92
MAT008155,Brand_2761,Sub_Brand_98
MAT008156,Brand_5163,Sub_Brand_84
MAT008157,Brand_7698,Sub_Brand_87
MAT008158,Brand_1158,Sub_Brand_114
MAT008159,Brand_4515,Sub_Brand_5
MAT008160,Brand_396,Sub_Brand_131
MAT008161,Brand_1215,Sub_Brand_139
MAT008162,Brand_7136,Sub_Brand_127
MAT008163,Brand_3207,Sub_Brand_47
MAT008164,Brand_4904,Sub_Brand_23
MAT008165,Brand_2104,Sub_Brand_83
MAT008166,Brand_1088,Sub_Brand_146
MAT008167,Brand_7596,Sub_Brand_72
MAT008168,Brand_6425,Sub_Brand_76
MAT008169,Brand_4894,Sub_Brand_131
MAT008170,Brand_6023,Sub_Brand_18
MAT008171,Brand_2019,Sub_Brand_78
MAT008172,Brand_3544,Sub_Brand_95
MAT008173,Brand_3871,Sub_Brand_126
MAT008174,Brand_1376,Sub_Brand_5
MAT008175,Brand_7575,Sub_Brand_10
MAT008176,Brand_918,Sub_Brand_126
MAT008177,Brand_1122,Sub_Brand_95
MAT008178,Brand_3774,Sub_Brand_11
MAT008179,Brand_3542,Sub_Brand_90
MAT008180,Brand_3468,Sub_Brand_89
MAT008181,Brand_1902,Sub_Brand_12
MAT008182,Brand_31,Sub_Brand_105
MAT008183,Brand_3386,Sub_Brand_145
MAT008184,Brand_4818,Sub_Brand_143
MAT008185,Brand_3543,Sub_Brand_28
MAT008186,Brand_5287,Sub_Brand_37
MAT008187,Brand_4564,Sub_Brand_93
MAT008188,Brand_937,Sub_Brand_43
MAT008189,Brand_23,Sub_Brand_122
MAT008190,Brand_3443,Sub_Brand_19
MAT008191,Brand_6799,Sub_Brand_110
MAT008192,Brand_3840,Sub_Brand_97
MAT008193,Brand_5865,Sub_Brand_22
MAT008194,Brand_873,Sub_Brand_57
MAT008195,Brand_7292,Sub_Brand_75
MAT008196,Brand_4946,Sub_Brand_122
MAT008197,Brand_3581,Sub_Brand_46
MAT008198,Brand_560,Sub_Brand_142
MAT008199,Brand_5550,Sub_Brand_52
MAT008200,Brand_1287,Sub_Brand_62
MAT008201,Brand_6228,Sub_Brand_95
MAT008202,Brand_7357,Sub_Brand_121
MAT008203,Brand_4028,Sub_Brand_16
MAT008204,Brand_1762,Sub_Brand_126
MAT008205,Brand_2534,Sub_Brand_39
MAT008206,Brand_2610,Sub_Brand_129
MAT008207,Brand_1940,Sub_Brand_71
MAT008208,Brand_7188,Sub_Brand_122
MAT008209,Brand_5602,Sub_Brand_74
MAT008210,Brand_2821,Sub_Brand_119
MAT008211,Brand_4103,Sub_Brand_72
MAT008212,Brand_149,Sub_Brand_131
MAT008213,Brand_2537,Sub_Brand_92
MAT008214,Brand_880,Sub_Brand_10
MAT008215,Brand_7443,Sub_Brand_116
MAT008216,Brand_2084,Sub_Brand_54
MAT008217,Brand_5039,Sub_Brand_110
MAT008218,Brand_6932,Sub_Brand_113
MAT008219,Brand_5191,Sub_Brand_106
MAT008220,Brand_291,Sub_Brand_96
MAT008221,Brand_3450,Sub_Brand_4
MAT008222,Brand_2431,Sub_Brand_28
MAT008223,Brand_6834,Sub_Brand_60
MAT008224,Brand_2712,Sub_Brand_10
MAT008225,Brand_4150,Sub_Brand_1
MAT008226,Brand_6727,Sub_Brand_50
MAT008227,Brand_7521,Sub_Brand_65
MAT008228,Brand_6223,Sub_Brand_113
MAT008229,Brand_755,Sub_Brand_131
MAT008230,Brand_6498,Sub_Brand_32
MAT008231,Brand_7224,Sub_Brand_71
MAT008232,Brand_7266,Sub_Brand_66
MAT008233,Brand_305,Sub_Brand_139
MAT008234,Brand_2106,Sub_Brand_91
MAT008235,Brand_6542,Sub_Brand_59
MAT008236,Brand_6577,Sub_Brand_104
MAT008237,Brand_2158,Sub_Brand_105
MAT008238,Brand_5706,Sub_Brand_49
MAT008239,Brand_4133,Sub_Brand_86
MAT008240,Brand_367,Sub_Brand_24
MAT008241,Brand_3694,Sub_Brand_127
MAT008242,Brand_5545,Sub_Brand_56
MAT008243,Brand_4734,Sub_Brand_134
MAT008244,Brand_1503,Sub_Brand_86
MAT008245,Brand_3827,Sub_Brand_146
MAT008246,Brand_2242,Sub_Brand_64
MAT008247,Brand_6526,Sub_Brand_127
MAT008248,Brand_6248,Sub_Brand_22
MAT008249,Brand_7249,Sub_Brand_111
MAT008250,Brand_5569,Sub_Brand_86
MAT008251,Brand_2286,Sub_Brand_126
MAT008252,Brand_458,Sub_Brand_30
MAT008253,Brand_7550,Sub_Brand_60
MAT008254,Brand_3602,Sub_Brand_60
MAT008255,Brand_2454,Sub_Brand_114
MAT008256,Brand_3690,Sub_Brand_132
MAT008257,Brand_2507,Sub_Brand_136
MAT008258,Brand_2891,Sub_Brand_138
MAT008259,Brand_4244,Sub_Brand_29
MAT008260,Brand_3971,Sub_Brand_46
MAT008261,Brand_364,Sub_Brand_21
MAT008262,Brand_7094,Sub_Brand_129
MAT008263,Brand_7924,Sub_Brand_68
MAT008264,Brand_2333,Sub_Brand_20
MAT008265,Brand_5770,Sub_Brand_31
MAT008266,Brand_2907,Sub_Brand_48
MAT008267,Brand_6605,Sub_Brand_92
MAT008268,Brand_1904,Sub_Brand_50
MAT008269,Brand_3781,Sub_Brand_113
MAT008270,Brand_1407,Sub_Brand_87
MAT008271,Brand_2780,Sub_Brand_88
MAT008272,Brand_2906,Sub_Brand_86
MAT008273,Brand_1410,Sub_Brand_115
MAT008274,Brand_329,Sub_Brand_36
MAT008275,Brand_7745,Sub_Brand_13
MAT008276,Brand_741,Sub_Brand_27
MAT008277,Brand_4431,Sub_Brand_140
MAT008278,Brand_3494,Sub_Brand_65
MAT008279,Brand_713,Sub_Brand_86
MAT008280,Brand_889,Sub_Brand_71
MAT008281,Brand_2075,Sub_Brand_20
MAT008282,Brand_4540,Sub_Brand_142
MAT008283,Brand_5127,Sub_Brand_16
MAT008284,Brand_115,Sub_Brand_76
MAT008285,Brand_6592,Sub_Brand_61
MAT008286,Brand_6012,Sub_Brand_34
MAT008287,Brand_3165,Sub_Brand_15
MAT008288,Brand_3717,Sub_Brand_72
MAT008289,Brand_5901,Sub_Brand_106
MAT008290,Brand_3623,Sub_Brand_57
MAT008291,Brand_2617,Sub_Brand_49
MAT008292,Brand_2691,Sub_Brand_135
MAT008293,Brand_6525,Sub_Brand_41
MAT008294,Brand_3076,Sub_Brand_20
MAT008295,Brand_6702,Sub_Brand_11
MAT008296,Brand_2263,Sub_Brand_132
MAT008297,Brand_6764,Sub_Brand_93
MAT008298,Brand_5771,Sub_Brand_21
MAT008299,Brand_714,Sub_Brand_7
MAT008300,Brand_1624,Sub_Brand_1
MAT008301,Brand_7261,Sub_Brand_31
MAT008302,Brand_1817,Sub_Brand_97
MAT008303,Brand_5266,Sub_Brand_92
MAT008304,Brand_4724,Sub_Brand_85
MAT008305,Brand_3473,Sub_Brand_56
MAT008306,Brand_4887,Sub_Brand_85
MAT008307,Brand_7761,Sub_Brand_27
MAT008308,Brand_509,Sub_Brand_107
MAT008309,Brand_4399,Sub_Brand_35
MAT008310,Brand_4062,Sub_Brand_7
MAT008311,Brand_6681,Sub_Brand_23
MAT008312,Brand_3421,Sub_Brand_124
MAT008313,Brand_6470,Sub_Brand_63
MAT008314,Brand_1725,Sub_Brand_96
MAT008315,Brand_6871,Sub_Brand_28
MAT008316,Brand_6626,Sub_Brand_4
MAT008317,Brand_2595,Sub_Brand_133
MAT008318,Brand_6861,Sub_Brand_38
MAT008319,Brand_2532,Sub_Brand_55
MAT008320,Brand_3751,Sub_Brand_102
MAT008321,Brand_637,Sub_Brand_121
MAT008322,Brand_1666,Sub_Brand_54
MAT008323,Brand_5846,Sub_Brand_4
MAT008324,Brand_2664,Sub_Brand_82
MAT008325,Brand_3224,Sub_Brand_125
MAT008326,Brand_3138,Sub_Brand_120
MAT008327,Brand_1853,Sub_Brand_66
MAT008328,Brand_4049,Sub_Brand_50
MAT008329,Brand_7459,Sub_Brand_116
MAT008330,Brand_2931,Sub_Brand_125
MAT008331,Brand_190,Sub_Brand_93
MAT008332,Brand_1301,Sub_Brand_50
MAT008333,Brand_1967,Sub_Brand_92
MAT008334,Brand_3229,Sub_Brand_101
MAT008335,Brand_6481,Sub_Brand_129
MAT008336,Brand_6420,Sub_Brand_73
MAT008337,Brand_7440,Sub_Brand_22
MAT008338,Brand_6773,Sub_Brand_69
MAT008339,Brand_7677,Sub_Brand_132
MAT008340,Brand_4898,Sub_Brand_21
MAT008341,Brand_624,Sub_Brand_43
MAT008342,Brand_2230,Sub_Brand_104
MAT008343,Brand_7718,Sub_Brand_126
MAT008344,Brand_4349,Sub_Brand_84
MAT008345,Brand_3937,Sub_Brand_16
MAT008346,Brand_3450,Sub_Brand_97
MAT008347,Brand_400,Sub_Brand_2
MAT008348,Brand_6622,Sub_Brand_99
MAT008349,Brand_7721,Sub_Brand_8
MAT008350,Brand_1399,Sub_Brand_21
MAT008351,Brand_4772,Sub_Brand_1
MAT008352,Brand_3929,Sub_Brand_133
MAT008353,Brand_2795,Sub_Brand_112
MAT008354,Brand_2600,Sub_Brand_133
MAT008355,Brand_4308,Sub_Brand_126
MAT008356,Brand_5373,Sub_Brand_78
MAT008357,Brand_1814,Sub_Brand_100
MAT008358,Brand_1183,Sub_Brand_106
MAT008359,Brand_2872,Sub_Brand_68
MAT008360,Brand_7076,Sub_Brand_30
MAT008361,Brand_6395,Sub_Brand_31
MAT008362,Brand_576,Sub_Brand_55
MAT008363,Brand_6690,Sub_Brand_17
MAT008364,Brand_1572,Sub_Brand_14
MAT008365,Brand_1942,Sub_Brand_105
MAT008366,Brand_2953,Sub_Brand_69
MAT008367,Brand_3206,Sub_Brand_140
MAT008368,Brand_850,Sub_Brand_93
MAT008369,Brand_1909,Sub_Brand_121
MAT008370,Brand_5549,Sub_Brand_17
MAT008371,Brand_1103,Sub_Brand_109
MAT008372,Brand_938,Sub_Brand_4
MAT008373,Brand_1468,Sub_Brand_6
MAT008374,Brand_1806,Sub_Brand_5
MAT008375,Brand_4299,Sub_Brand_65
MAT008376,Brand_4435,Sub_Brand_146
MAT008377,Brand_894,Sub_Brand_24
MAT008378,Brand_2498,Sub_Brand_52
MAT008379,Brand_6098,Sub_Brand_134
MAT008380,Brand_7297,Sub_Brand_2
MAT008381,Brand_7286,Sub_Brand_39
MAT008382,Brand_6184,Sub_Brand_1
MAT008383,Brand_491,Sub_Brand_102
MAT008384,Brand_4729,Sub_Brand_109
MAT008385,Brand_6699,Sub_Brand_120
MAT008386,Brand_3942,Sub_Brand_136
MAT008387,Brand_6770,Sub_Brand_63
MAT008388,Brand_6015,Sub_Brand_102
MAT008389,Brand_2768,Sub_Brand_124
MAT008390,Brand_479,Sub_Brand_124
MAT008391,Brand_6149,Sub_Brand_4
MAT008392,Brand_42,Sub_Brand_28
MAT008393,Brand_1141,Sub_Brand_24
MAT008394,Brand_7152,Sub_Brand_39
MAT008395,Brand_3737,Sub_Brand_70
MAT008396,Brand_6685,Sub_Brand_102
MAT008397,Brand_3374,Sub_Brand_99
MAT008398,Brand_6990,Sub_Brand_147
MAT008399,Brand_5029,Sub_Brand_127
MAT008400,Brand_2908,Sub_Brand_108
MAT008401,Brand_4538,Sub_Brand_149
MAT008402,Brand_4476,Sub_Brand_119
MAT008403,Brand_2829,Sub_Brand_136
MAT008404,Brand_6158,Sub_Brand_104
MAT008405,Brand_2342,Sub_Brand_13
MAT008406,Brand_1891,Sub_Brand_60
MAT008407,Brand_1972,Sub_Brand_85
MAT008408,Brand_6003,Sub_Brand_27
MAT008409,Brand_5006,Sub_Brand_129
MAT008410,Brand_764,Sub_Brand_107
MAT008411,Brand_3741,Sub_Brand_63
MAT008412,Brand_3913,Sub_Brand_104
MAT008413,Brand_3525,Sub_Brand_111
MAT008414,Brand_7944,Sub_Brand_77
MAT008415,Brand_2905,Sub_Brand_76
MAT008416,Brand_4474,Sub_Brand_58
MAT008417,Brand_1197,Sub_Brand_75
MAT008418,Brand_2167,Sub_Brand_25
MAT008419,Brand_2433,Sub_Brand_58
MAT008420,Brand_7063,Sub_Brand_24
MAT008421,Brand_5512,Sub_Brand_60
MAT008422,Brand_6028,Sub_Brand_85
MAT008423,Brand_6899,Sub_Brand_66
MAT008424,Brand_3473,Sub_Brand_17
MAT008425,Brand_6538,Sub_Brand_80
MAT008426,Brand_3670,Sub_Brand_75
MAT008427,Brand_6423,Sub_Brand_99
MAT008428,Brand_1084,Sub_Brand_1
MAT008429,Brand_1578,Sub_Brand_88
MAT008430,Brand_2870,Sub_Brand_48
MAT008431,Brand_1018,Sub_Brand_116
MAT008432,Brand_5960,Sub_Brand_9
MAT008433,Brand_1988,Sub_Brand_57
MAT008434,Brand_5908,Sub_Brand_28
MAT008435,Brand_7830,Sub_Brand_136
MAT008436,Brand_3633,Sub_Brand_13
MAT008437,Brand_3191,Sub_Brand_150
MAT008438,Brand_6080,Sub_Brand_39
MAT008439,Brand_5458,Sub_Brand_92
MAT008440,Brand_335,Sub_Brand_123
MAT008441,Brand_3794,Sub_Brand_117
MAT008442,Brand_973,Sub_Brand_55
MAT008443,Brand_4392,Sub_Brand_142
MAT008444,Brand_2750,Sub_Brand_74
MAT008445,Brand_762,Sub_Brand_85
MAT008446,Brand_3829,Sub_Brand_69
MAT008447,Brand_6789,Sub_Brand_47
MAT008448,Brand_800,Sub_Brand_59
MAT008449,Brand_1441,Sub_Brand_94
MAT008450,Brand_4890,Sub_Brand_93
MAT008451,Brand_32,Sub_Brand_14
MAT008452,Brand_1548,Sub_Brand_84
MAT008453,Brand_6288,Sub_Brand_25
MAT008454,Brand_5592,Sub_Brand_117
MAT008455,Brand_3738,Sub_Brand_39
MAT008456,Brand_1432,Sub_Brand_124
MAT008457,Brand_6345,Sub_Brand_10
MAT008458,Brand_3616,Sub_Brand_33
